doc_id,doc_text,doc_date,Subset 0,Subset 1,Subset 2,Subset 0_centrality,Subset 1_centrality,Subset 2_centrality,Theme 0,Theme 1,Theme 2,Theme 3,Theme 4,Theme 5,Theme 6
uuid-95794bfd82654ae8b29f61eec8e75b7f,"A melanoma RTL shared that  a PD-1 agent is used up front unless immediate BRAF inhibitor salvage is necessary.  The combo is used up front in any patients that 'can handle' it (unable to give exact critieria).  For those patients that can't handle the combo, for patients that live far away and are responsible and reliable they use pembrolizumab due to schedule.  For unreliable patients who they want to see more often to check AE's more frequently they use nivolumab monotherapy.  The TL feels there is no difference between the 2 agents in melanoma given the current data; however given the recent NSCLC data from Keynote 10 he does feel that nivolumab may be more favorable in this population.",2016-03-25 00:00:00,, OPDIVO; Opdivo Mel Mono,,0.242668,0.458342,0.218689,0,0,0,0,0,0,0
uuid-90aa213ce9264bfebd14f98059210537,TL at academic center noted that there is a big gap in secondary CNS lymphoma and that the population is bigger than primary. Offered that Merck is doing a trial in primary CNS lymphoma and is missing an bigger opportunity.,2016-03-30 00:00:00, Research & Development, OPDIVO,,0.0604011,0.0351503,0.0314984,0,0,0,0,0,0,0
uuid-f07737d500b942f39d02002890f6e66b,"In a joint meeting with MSL and HSL, melanoma RTL voiced concerns over high costs of Ipi+Nivo regimen and stated that his institution is considering rounding up/down doses to eliminate wastage of part-used vials and thereby reduce costs.
HSL touched on approved value-based information (median # of doses etc), which RTL found interesting. Due to time constraints in the current meeting, RTL invited HSL to meet another time to review this information in more detail.",2016-03-30 00:00:00, Other, OPDIVO; Opdivo Mel Mono,,0.0118515,0.277237,-0.0259456,0,0,0,0,0,0,0
uuid-2818cae96c8b48e49f312a625911ef9f,"Despite being impressed by the efficacy benefit, LTL has been hesitant to prescribe commercial ipi3+nivo1 regimen for melanoma due what he considers an unacceptable toxicity profile, especially given lack of long term OS data to justify the toxicity. However, 'jumped' at chance to participate in CA209-568 1L NSCLC trial (ipi q6w, nivo q2w) as he was very impressed with the improvement in toxicity with this dosing in 012.  He hopes to that this dosing schedule will also be examined in melanoma.",2016-03-30 00:00:00, Clinical Trial, OPDIVO; YERVOY,,0.218851,0.247858,0.153759,0,0,0,0,0,0,0
uuid-6a90e7fbbe9a4114ab53452498b31172,LTL shared that he had an RCC/Opdivo (commercial) patient experience encephalopathy (termed as unable to confirm inflammatory encephalitis). I have reported this AE to pharmacovigilance.,2016-03-30 00:00:00, Other, OPDIVO,,0.197228,0.0810252,0.0917654,0,0,0,0,0,0,0
uuid-e267e7977029433c9bc848d22d71045d,Regional TL and NCCN member says he is participating in a Takeda study looking at the combination of an colitis medication + nivo/ipi. This will explore using a non-steroidal colitis medication prophylactically with the regimen,2016-03-31 00:00:00, Clinical Trial, OPDIVO; YERVOY,,0.124967,0.129986,0.0712707,0,0,0,0,0,0,0
uuid-1cefcdda0b704c779fc81402360c43a8,"?	Attendees: Michael Turner (MSL) and Tony Wang (HSL)
?	Met with a RCC/Melanoma AI who provided the following unsolicited insights:
?	After my introduction of the HSL role that has a focus on access/value/access, AI expressed interest in the topic of oncology medication value.
o	He expressed interest in melanoma HEOR resources that review cost of patients treated with regimen versus monotherapy, cost of regimen (ipi-nivo) taking into consideration median number of doses received in 067 and 069 trials.
?	MSL conducting SIV visit for CA209-274 trial (adjuvant nivo post-surgical resection of high risk urothelial (bladder) CA.
?	He?s interested in proposing ISR for RCC patients after failure of IL2 without prior TKI treatment.  
o	He is a professed fan of IL2 in the front line
o	He says in front line, he prefers treating with IL2 rather than TKI?s.  He cites similar response rates between 2.
?	He says he doesn?t see many non-clear cell RCC patients (maybe 5 per year).  He thinks it makes sense to try these patients on IL 2 regimen and also nivo, but wants to see nivo data in this patient population.  Informed him BMS has post phase IIb trials in this patient population.",2016-03-31 00:00:00, Clinical Trial; Health economics & outcomes research, Nivolumab; OPDIVO; Opdivo RCC,,0.535376,0.521736,0.0289122,0,0,0,0,0,0,0
uuid-ecbe4e82efdd45aca000d9f9e44ce95f,"RTL feels that Opdivo will be better received for use in HL post approval, if we had q3week dosing similar to Keytruda.",2016-03-31 00:00:00, Other; Research & Development, OPDIVO,,0.608008,0.129412,0.125597,0,0,0,0,0,0,0
uuid-32d8e4b08b504fae98afbdd24c9a8da6,"RTL mentioned that he has 1 patient, of 6 receiving nivo for HL, who had a prior allo transplant and the patient is doing well.",2016-03-31 00:00:00, Other; Research & Development, OPDIVO,,0.678622,0.139234,0.151582,0,0,0,0.0158409875796,0,0,0
uuid-f5abbd2b64f540d69c24174264290470,Regional TL and NCCN member explains that he has seen differences in BRAF mutant patients. Even thought the 069 data shows that there is no difference if BRAF +. He has a couple of young BRAF patients that have not responded well to regimen. Wondering if due to BRAF and young age they have a lower somatic mutations.,2016-03-31 00:00:00, Medical Education, OPDIVO; YERVOY,,0.103664,0.190051,0.110924,0,0,0,0,0,0,0
uuid-69568935ec864217844327d38b2e61e4,A RTL mentioned that he is starting to substitute brentuximab for bleomycin in ABVD.,2016-04-01 00:00:00, Medical Education, OPDIVO,,0.0270976,0.0267783,0.0278279,0,0,0,0,0,0,0
uuid-f7c2eec171fd4fbdb86179e1deef9cbb,An academic TL shared that he has observed ?pseudoprogression? in a patient receiving Opdivo for mHCC. The patient is currently experiencing a partial response.   Opdivo was obtained through our access program. The TL is planning on submitting a case report for publication.,2016-04-01 00:00:00, Medical Education, OPDIVO,,0.167671,0.0795608,0.084579,0,0,0,0,0,0,0
uuid-825cb678869e4e2389f52490bb4f6e81,"Melanoma/Lung RTL had participated in pembro melanoma EAP and due to good experiences and preferred Q3w dosing, ""found no reason to try nivo in melanoma"" (ie during 1L or 2L monotherapy).   Once RTL started using nivo for lung (and is ademantly against PLD1 testing so won't use pembro for lung) has switched over almost completely to nivo in melanoma also.  ""If efficacy is the roughly the same, it just makes sense to stick with the one drug in a class that is most broadly usable.  I think pembro is a very good drug, but if I can only use it in half the patients I can use nivo, why bother?""",2016-04-01 00:00:00, Competitor data, OPDIVO; Opdivo Lung,,0.243723,0.253039,0.159933,0,0,0,0,0,0,0
uuid-09a37fea583b46128b309dbed8fb5045,A RCC RTL told me that he is familiar with the concept of pseudoprogression and will routinely treat patients beyond progression based on Imaging.  He claims that he has seen several later Objective Responses including a patient whose tumor took several months to return to baseline and over 6 months until a partial response. The TL expressed the opinion that pseudoprogression is more frequent in RCC than in other tumor types like melanoma,2016-06-26 00:00:00,, OPDIVO,,0.159369,0.139922,0.144213,0,0,0,0,0,0,0
uuid-9c1f9675696f4f6f9d3b8331014c9f35,Community TL shared that he uses mostly nivo (vs pembro) for his lung patients. He said it wasn?t due to any specific reason (i.e. better efficacy or better toxicity) other than the fact that he is comfortable with nivo and doesn?t see any reason to even try pembro. He said he thinks nivo is better especially in squamous patients.,2016-03-25 00:00:00,, OPDIVO,,0.160561,0.14091,0.144382,0,0,0,0,0,0,0
uuid-ee6a077681c24307a30a1b263f77be26,"Met with a nationally recognized TL/AI NCCN lung panelist who shared the following unsolicited insights:
?	AI had a question about clarifying the cost of Opdivo, given that it?s Q2w dosing, and in comparison to Keytruda, given that it?s Q3w dosing. 
?	He stated that his understanding is that Opdivo is more expensive than Keytruda, given that Opdivo is dosed more frequently at Q2w dosing compared to Keytruda which is dosed Q3w dosing.  He said that this was simple math, with more frequent Q2w dosing being more frequent and thus more expensive than Q3w dosing.  He stated that he thinks Opdivo is 20-30% more expensive than Keytruda.
o	Reactively shared HEOR reactive deck with him. 
o	Walked him through the HEOR Opdivo reactive approved cost slides.  Started with slide 2 (shows Opdivo available as both 40mg and 100mg; shows example for cost of infusion for 80kg patient). 
o	AI stated he was not aware that Opdivo is available in both 100mg and 40mg vials and thus was unaware of flexibility and less wastage with both available vials.
o	He stated he was not aware that Keytruda is only available in 100mg vials.  He thought that it was still available as 50mg vial.  
?	Reactively shared slide which shows Opdivo available as both 40mg and 100mg vials, effectively communicating to him that Opdivo cost per mg is same with either vial size, and that this allows for less wastage in acquiring product, which allows for stepwise increase in price per infusion/month as weight increases.  This leads to Opdivo, for example, being less expensive than Keytruda at patient weights such as 70kg, and roughly equivalent monthly pricing at 80kg. 
?	Reactively shared with him that Keytruda is no longer available in the 50mg vial, although it is still listed in the PI which adds to confusion, and that it is only now available in 100mg vial.
?	AI seemed receptive, stating that he was previously unaware of this information and it was something new to him.  
o	Then proceeded to review with him a table comparing costs associated with Keytruda compared with Opdivo, providing ranges of costs associated per dose and month with increasing patient weights.  Communicated to him that the price per infusion between Keytruda and Opdivo is not the same.  Between 55-100kg, Keytruda per dose is $8632 (Keytruda only available 100mg, not 50mg anymore).  For Opdivo, it ranges from $4381 to $7302 due to availability of both 40mg and 100mg vials.  I linked cost per infusion to monthly price that is calculated by annualizing the cost and then extrapolating back to monthly cost, which takes into account different Q2 v. Q3w dosing frequencies.  
?	AI indicated that with this explanation, he now follows logic of annualizing cost and then extrapolating back to monthly cost.   
?	He acknowledged this way of annualizing the cost ?because in some months, patients will receive more than 1 dose of Keytruda?.  
?	The above realization seems to have addressed his misperception that due to simple math, Opdivo Q2w dosing is always more expensive than Keytruda Q3w dosing, because he acknowledged understanding of logic behind annualizing cost and then extrapolating back to monthly cost.   
?	He asked a colleague (value person in dept.) to come into the meeting and proceeded to demonstrate his understanding of the above logic, by walking his colleague through an example for a 70kg patient, which resulted in Opdivo actually being cheaper than Keytruda. 
o	Reviewed table with him for costs associated with 70 through 90kg patients, noting that Opdivo is cheaper per month for some, about same, and more expensive for some higher weight patients.
o	Slide 7 showed him comparison of Opdivo v. Keytruda in terms of cost per month curves.  Keytruda is same cost per month from 50-100kg pts, while Opdivo is more stepwise increase in cost per month as increase weights due to availability of both 40mg and 100mg (equivalent cost per mg basis), which allows for less wastage in terms of ordering vials to meet a pts dose requirement.
?	AI seemed receptive to this graph as something new to him, and he also asked another colleague to take a look at this graph.  
o	Covered Slide 10, 11, 12 run through calculation process for range of patient weights, at 70, 80, and 90kg.  Noted how cost per month is calculated, by annualizing cost first and then extrapolating back to monthly cost to account for differences in Q2 and Q3w dosing.  
o	Slide 13 walked AI through an example of an inaccurate monthly cost calculation, due to ordering wrong vial size of Opdivo and not accounting for the fact that Keytruda is only available as 100mg vial (no longer available as 50mg vial).  
?	AI was intrigued by this slide and asked colleague to join the meeting to examine slide.   
?	Reiterated that due to Keytruda only being available in 100mg vial, and not 50mg vials, this leads to common under-pricing cost calculations per month.  
?	Reiterated that Opdivo monthly cost may commonly be inaccurately calculated with a higher price due to more wastage using a sub-optimal combination of vial sizes.  This occurs when the optimal combination of vial sizes combos are not ordered to minimize monthly/infusion cost.",2016-03-25 00:00:00, Access Organization; Competitor data; Health economics & outcomes research, OPDIVO; Opdivo Lung,,1.0,0.0526629,-0.0211922,0,0,0,0,0,0,0.0456923958918
uuid-c8a49de9fd6648a29f0fb021edf0f6af,A melanoma RTL stated that when using the Regimen many of the patients have needed long term corticosteroids (months) for AE's and they have used infliximab in many patients on the Regimen.  Due to this the TL feels more data needs to be generated on the effects of use of these agents on clinical benefit and relapse rates.,2016-03-25 00:00:00,, OPDIVO,,0.165346,0.136792,0.159736,0,0,0,0,0,0,0
uuid-8e1db6eb1faf47fabb17144e2edd90f2,Two RCC RTL told me that they have obtained Nivolumab for patients with non-clear cell RCC and believe they have observed some early clinical activity.,2016-06-26 00:00:00, Clinical Trial, OPDIVO,,0.185736,0.186061,0.191076,0,0,0,0,0,0,0
uuid-272372c80c2a4b599042dc73043234bc,"National lung TL said that he expects to see first line IO trials like CA209-026 to look like the data from 057. he stated that ""There wont be too much of a mOS difference but the curves will look like the 057 data since most of the patients will be adeno"".",2016-03-25 00:00:00,, OPDIVO,,0.0848388,0.104699,0.103223,0,0,0,0,0,0,0
uuid-dac8b9a83cbd4abd819f6a2938ccc575,"National lung TL said that mOS is not the best way to read out IO studies. He favors HR or landmark analysis for best capture the efficacy of IO agents. He also stated that ""HR must be south of 0.80 to be good"". He said ramuc, neci and cetuximab all showed ?positive? data but their HR were all north of 0.80 and he isn?t convinced. He referred to the IO data HR of 0.50 and said that?s practice changing.",2016-03-25 00:00:00,, OPDIVO,,-0.00123046,0.013646,0.00973045,0,0,0,0,0,0,0
uuid-aa50928327e74d2f9d1065a3ee45a419,"Pharmacist mention that an oncologist at their center had a few patients who had ipi in the past, placed on pembro and progressed.  Physician then put them on regimen in the 2L and have seen responses in a few of these patients.",2016-03-26 00:00:00, Competitor data; Medical Education, OPDIVO,,0.299653,0.174869,0.188241,0,0,0,0,0,0,0
uuid-30a1a94084464e8ea0a529dbabf320b1,"2.	Met with regional Lung AI, who is also on the Head and Neck NCCN committee, who provided the following unsolicited insights:
a.	AI disclosed membership on the Head and Neck NCCN panel and is also the chair for the upcoming updates.
b.	AI shared some unsolicited insights on the topic of how NCCN committees in general consider and review guidelines and updates.  AI says that although the consent and approval of all panelists is sought, the process for doing that can be rather informal, depending on the specific chair of the committee.  For example, review/consent/approval may be done through email communication.",2016-03-25 00:00:00, Other, OPDIVO,,-0.091067,-0.0682097,-0.0704081,0,0,0,0,0,0,0
uuid-f5fd6899d5db4209aa6a90a9816d03cc,Two regional TLs indicated that pseudoprogression is real and that there should be more guidance/resources around the phenomenon.  They both believe that it is detected the earlier you scan and will now wait until week 12 for all tumor types to scan.,2016-03-30 00:00:00,, OPDIVO,,0.0370832,0.0334556,0.04899,0,0,0,0,0,0,0
uuid-34bcde4eb999455b8cd057574e8a7217,"Regional melanoma TL shared that for pts. that are symptomatic but are BRAF WT or refractory, he will give those pts. one cycle of biochemotherapy or CVD(cisplatin, vinblatine, dacarbazine) before switching them to immunotherapy (Nivo, Pembro, or Ipi/Nivo).",2016-03-30 00:00:00, Other, OPDIVO,,0.0428753,0.0311302,0.0322216,0,0,0,0,0,0,0
uuid-e8de91b97c364b4cacf1ae359b06c92c,"Regional Melanoma TL stated that the regimen ""is not for the faint of heart"" and that he would much rather choose a sequencing approach of Yervoy followed by Nivo.  He shared that when he does present the regiment to his pts., he tells them that they have a 50% chance of responding but also a 50% chance of getting a severe toxicity.  He also adds that if the pts. does incur a toxicity that he guarantees them that within 2 months he will get them back to normal life.",2016-03-30 00:00:00, Other, OPDIVO,,0.197475,0.112911,0.1307,0,0,0,0,0,0,0
uuid-e030c2f6408d47958ff29db978be4c6b,"A number of significant customers have brought up the Opdivo commercial, and while they ""mainly"" agree in DTC, they have issue with this commercial. This was feedback, unrequested at two payers, and one IDN. They feel the commercial overstates the value and due to the specialty drug class can not convey the story well to bring value to patients. Not popular feedback, but wanted to ensure the brand team heard this from our customers. Please reach out if you would like additional information.",2016-03-30 00:00:00, Other, OPDIVO,,0.102012,0.0225313,0.025871,0,0,0,0,0,0,0
uuid-e9b5ba2e2e06419da3ac57021d54ab31,RTL feels that the use of Opdivo in HL could cause some Graft vs. Tumor effects.,2016-03-30 00:00:00, Medical Education, OPDIVO,,0.106013,0.0794803,0.0813012,0,0,0,0,0,0,0
uuid-662047634e7e46619a1081a3b6aa72b0,Thought leaders of major community practice report initial treatment with use of BRAF/MET inhibitors in that BRAF mutant patient who is symptomatic with high burden disease and then switching to regimen. Opinion is that BRAF/MET inhibitors provide more immediate response in these patients.,2016-03-31 00:00:00, Other, OPDIVO; YERVOY,,0.186332,0.284789,0.108073,0,0,0,0,0,0,0
uuid-16529280b9b24987a93057376bdc18de,"A community oncologist shared that he is treating a patient with metastatic ovarian cancer, with Opdivo.  He stated that the patient?s tumor is highly positive for PD-L1 expression (testing done through Foundation One) and the patient?s commercial insurance agreed to cover treatment. A similar scenario was described by another community oncologist who obtained commercial insurance coverage for a patient with primary CNS lymphoma, which was also highly positive for PD-L-1 expression (90%). PD-L1 testing was done through Foundation One.",2016-04-01 00:00:00, Health Plan/Payer, OPDIVO,,0.259229,0.107164,0.0993171,0,0,0,0,0,0,0
uuid-53d91121017546b699fa3c042df0e2e8,"A TL and clinical trials PI with academic affiliation commented that Merck is active opening Keytruda clinical trial sites in Puerto Rico. In this way, Merck provides opportunities for patients to receive promising new therapies locally, by making available local clinical trial sites for patients in need that cannot travel to the US to participate in a clinical trial. It also gives local oncologists familiarity and confidence using Keytruda based on the experience they acquire when performing clinical trials. In contrast, he does not see BMS actively performing Opdivo clinical trials in Puerto Rico.",2016-04-01 00:00:00, Research & Development, OPDIVO,,0.107454,0.107328,0.0939121,0,0,0,0,0,0,0
uuid-3df588dabe394e6eac6c2713d2997c63,Melanoma NTL indicated HLA subtype does not correlate with current known cases of nivolumab-related myocarditis.  HLA status has been shown to correlate with myocarditis due to other etiologies.,2016-10-24 00:00:00, Research & Development, OPDIVO,,0.0467106,0.0149203,0.0215557,0,0,0,0,0,0,0
uuid-bbeaa3e61e13465ebc232925e327c2e3,Melanoma NTL says his institution now does routine TPK screening for patients on IO treatments and that ECOG is implementing the test for current and future IO studies.,2016-10-24 00:00:00, Research & Development, OPDIVO; REGIMEN (OPDIVO+YERVOY); YERVOY,,0.186897,0.191397,0.0952967,0,0,0,0,0,0,0
uuid-578ba10703b345a9976b0dbe6ec34981,"1.	The following unsolicited Insights were shared by national AI in lung and RCC:
a.	He is interested in ISR?s with BMS in lung SQ cell population, for example with radiation
b.	He thinks that in the 2nd line setting, Keynote 010 results are not comparable to BMS data NSCLC and that Nivo is the choice that the majority of docs choose in the 2nd line.  He said ?BMS has nothing to worry about? with respect to Keynote 010.  
c.	 With respect to first line use of Nivo and Pembro, he shares the view that ?the scientist in him? would like to have a test (such as PDL1) that can determine which patients are most likely to respond, especially in light of the substantial costs of treatments.",2016-03-25 00:00:00, Clinical Trial; Competitor data, Nivolumab; OPDIVO; Opdivo Lung,,0.19599,1.0,0.0352835,0,0.270051038834,0,0,0,0,0
uuid-5e25596172764270a96f86a989014a31,RTL in GBM has prescribed nivolumab to 30+ patients with relapsed disease.  He used to have to work through our reimbursement specialist but now insurance companies are paying for it.,2016-03-25 00:00:00,, OPDIVO,,0.19642,0.175854,0.180027,0,0,0,0,0,0,0
uuid-ea1992f4ab0d4c249f7a03c507fb45d3,"A melanoma TL told me that she had a patient who she recently took over their care after a few doses of the Regimen and developed colitis.  The patient was not very upfront about their symptoms and the oral steroids had only managed to stabilize the symptoms at Grade 2.  The TL consulted 3 nearby NTL/RTL and got 3 different opinions (Infliximab immediately, continue oral steroids, switch to IV steroids).  The TL said this is all very confusing and makes her reluctant to try the Regimen",2016-06-26 00:00:00,, OPDIVO,,0.0722201,0.0542688,0.0739699,0,0,0,0,0,0,0
uuid-a86cdef2751b463086bd053ffb1877c9,"A melanoma RTL based on his experience feels that the Regimen rather than PD-1 monotherapy should be used in patients with brain mets, as he has seen 'fabulous' responses in these patients with the Regimen.",2016-03-25 00:00:00,, OPDIVO,,0.210303,0.177816,0.196297,0,0,0,0,0,0,0
uuid-49c68017c3f34ad4a7d416786951c2c0,"National lung TL said that they do not enforce everyone testing for PDL1 but if they do test and it is positive, pembro is the choice. He said that even in his clinic, he rarely bothers testing for PDL1 and most often checks the box on the pathway that says ?PDL1 not tested?. He did mention that the PDL1 test is readily available for them and said it is reflexive to do just like EGFR or alk.",2016-03-25 00:00:00,, OPDIVO,,0.0631455,0.0431863,0.0179438,0,0,0,0,0,0,0
uuid-bda5854ea7c240bd898b89743455a9aa,RTL says that he has given nivolumab to HL patients post transplant and not had any issues.  He is not afraid of inducing GVHD,2016-03-25 00:00:00,, OPDIVO,,0.101092,0.0814706,0.0993366,0,0,0,0,0,0,0
uuid-aec9966e01d748c2be981909c000a585,National lung TL said that the KN10 data in the squamous population was ?disappointing? however he wouldn?t steer away from using pembro in a squamous patient based on the KN10 data.,2016-03-25 00:00:00,, OPDIVO,,0.0610746,0.0693927,0.0589219,0,0,0,0,0,0,0
uuid-c73420b48c974d12b73dda41cf1c2b99,"The following unsolicited insights were provided by speakers from the podium at a recent oncology conference attended by national AI?s/TL?s in various tumor types and hematological malignancies.  

Breast 
?	While there is limited data, panel believed for metastatic triple negative breast immunotherapy is a high viable option
?	Sited studies currently ongoing with Merck and Roche in the neoadjuvant setting using IO with taxane.

Developmental Therapeutics
?	One panelist made a comment to the audience about VALUE of care; the importance of consideration of value in oncology care.  
o	For example, the importance of consideration of the idea of limiting lines of therapy before patient goes to hospice.  Also, he mentioned some pathways are thinking of limiting to 2 lines before hospice.

Hematological malignancies Board
?	Panelist said RVD is strong 1st line therapy, based upon the SWOG trial presented at ASH 2015, because of OS with RVD.  He says he believes KRD may be treatment of future, even though KRD not indicated for 1L currently.
?	Panelist says there is trial of RD v. KRD which may show whether it is a good 1st line treatment.

Lung 
Testing
?	Consensus with the lung panel that ordering broad molecular testing should always be an option and should be standard of care however the known issue is limitation of tissue
?	Concerns around timing of results from NGS may delay treatment for patients, ~3 weeks is too long especially when 15% of these patients waiting never receive treatment
?	Consensus that liquid biopsy is an exploratory option now as concerns around false negative rates but should be explored in the setting of a clinical trial and in cases where tissue is not available
?	Huge focus on targeted therapy during the meeting given that the chair is a huge believer of testing in all lines.  
?	A case was presented focusing on the following scenario:  For second line treatment of a patient with NSCLC?squamous histology, Zubrod PS 1:
o	70% of the audience selected, Nivolumab without sending for PD?L1 testing.
o	10% of the audience selected, Nivolumab only if PD?L1 testing is positive (>1%)
o	18% of the audience selected, Pembrolizumab if PD?L1 positive (>1%)
?	TL chairing the meeting stated that PD1 data in a ?chaotic state?
?	Panel members expressed that PD-L1 may not be the best marker in dealing with tumor heterogeneity in lung
?	One panel member said If he happens to have PDL1 info already and if it?s positive and more than 1%, then he might use pembro, given more patient friendly Q3w schedule.  If PDL1 info is not available, then he goes straight to Nivo without PDL1 testing and would argue that Q2w dosing is not that bad.  
?	A few RTLs mentioned that in the setting of >1% PD-L1 expression they would give pembrolizumab for patients needing the Q3W dosing schedule and would do the same in adeno histology in the 2L setting.
?	Panel discussed managing immune-mediated AEs from PD1 agents are often responsive to immunosuppression.  
?	One panelist said data for SQ and NSQ very different.  The case being discussed was a SQ patient.  He mentioned that IASCLC is doing studies around PDL1 testing.  He says he would change treatment approach of going straight to nivo if this was a NSQ patient (didn?t elaborate more).
?	Lung panelist mentioned to the audience about the availability of the ASCO/MSKCC DrugAbacus tool (assesses the value of drugs compared to pricing given consideration of factors such as cost, toxicity, and efficacy). He mentioned the idea that If you can?t show that a drug is better, it supports considering restrictions.


Melanoma
Adjuvant
?	Panel presented a case where patient was given adjuvant ipilimumab as part of the EORTC trial and after 2 cycles of 10 mg/kg dose patient developed severe GI perforations.  Issues raised were 1) why the 10 mg/kg dose was even chosen 2) significant cost but was later amended to the dose being supported through BMS APP 3) significant toxicities leading to discontinuation
?	Panel discussed while the incidence low, case of myocarditis and it is a significant concern to monitor for 
?	One RTL said the toxicities of ipilimumab at 10 mg/kg are quite sobering comparing it to IL2

Testing	
?	One RTL mentioned he is not testing outside of clinical trials, and is not done routinely as data is still revolving
?	Discussion on which types of patients would tolerate regimen best and consensus on those who are healthy and with good performance status
?	Some community oncologist are using PD-1 inhibitors off label for cutaneous SCC as they?ve seen positive responses to PD1-inhibitors and have not been turned down by insurance companies, often challenging for some patients to participate in a clinical trial program because of location
?	RTL mentioned that we are in a unique space where knowledge of drug is going to move faster than a FDA approval 
?	TL panel member mentioned his experience has been that grade of immune-mediated AE likely correlated to depth of response
?	Consensus that the direction moving forward would be combination checkpoint inhibitor with targeted strategy.  Interesting how ?one major company going for targeted approach and another company doing immune checkpoint combination.?",2016-03-25 00:00:00, Clinical Trial; Health economics & outcomes research; Medical Education, Nivolumab; OPDIVO; Opdivo Lung; Opdivo Mel Mono; YERVOY ADJUVANT,,0.999999,0.999999,0.148517,0.347403681671,0.522537032117,0,0,0.024342599922,0.598937314466,0.358186201788
uuid-67a96e06af0a400dbedfcb3840b863c9,"1.	Opdivo Renal PVP presentation was given to an Access Influencer for a major health system, who makes P&T recommendations.  The following unsolicited insights were provided by the AI.  
a.	Insights/Notes: 
i.	AI expressed excitement with dual pathway MOA of Empliciti, as compared to competitors.  
ii.	AI was interested in BMS oncology pipeline from the perspective of planning for potential costs associated with new product indication launches in the next 1-2 years.  
iii.	AI was familiar with Opdivo RCC indication and significant OS advantage.
iv.	AI seemed receptive to discussion of potential treatment population numbers, as it applies to his organization, with respect to national incidence of disease.",2016-03-25 00:00:00, Health Plan/Payer, EMPLICITI; Nivolumab; OPDIVO; Opdivo RCC,,0.180351,0.999997,-0.0582067,0,0,0,0,0,0,0
uuid-17da41bf9d1447b28160efe1c2790e2a,LTL has treated one HL patient with nivolumab in the post transplant setting and said that this patient suffered liver failure.  She said that this would not change her opinion of using the drug in other patients.,2016-03-25 00:00:00,, OPDIVO,,0.188566,0.158639,0.168492,0,0,0,0,0,0,0
uuid-618d6b60ef844ea3bfe44fe88ec8a2fe,A community oncologist stated that the patient?s family/social support plays a major role in informing his decision on whether to use the regimen versus Opdivo monotherapy in older patients with metastatic melanoma because of the regimen safety profile.,2016-03-25 00:00:00, Other, OPDIVO; YERVOY,,0.224615,0.2935,0.139366,0,0,0,0,0,0,0
uuid-d06e55f54a644615818b955e83e4c41a,"RTL has nivolumab experience with 30+ relapsed GBM patients, seeing variable responses and quick ability to monitor with scans.  He routinely sees stable disease and believes that this is a very clinically meaningful endpoint for this difficult to treat population.  He is writing up a report of his experience of giving nivo to his pts.  Was going to submit for ASCO 2016 but missed the deadline.",2016-03-25 00:00:00, Research & Development, OPDIVO,,0.248021,0.189007,0.204467,0,0,0.543689488309,0,0,0,0
uuid-10c24b0c83354dea8b55970a89dc38c3,A pharmacist at a community site cited the recent Washington Post article on drug wastage and shared that she was impressed by the thought that went into Nivolumab vial sizes. She also shared that she appreciated the graphic that was in some of the recent promotional material.,2016-03-28 00:00:00,, OPDIVO,,0.0057494,0.0264692,0.0255088,0,0,0,0,0,0,0
uuid-6141e54bc90d4ecc9527e34abc1ee259,"A local community TL shared that he saw SCCHN data presented and that even though it wasn?t Nivolumab data, he felt confident using it in head and neck patients. He also shared that he has not had any issues with reimbursement from payers.",2016-03-28 00:00:00, Health Plan/Payer, OPDIVO,,0.168507,0.154123,0.147834,0,0,0,0,0,0,0
uuid-872427335d24497ba8af1a6aeffebe2d,"A regional TL and lead lung physician at the state's largest oncology group indicated that he prefers to use pembro for high PDL1 expressers and nivo for low expressers.  We reviewed our reactive data on responses and survival as it relates to 1%, 5%, and 10% cutoffs; as well as the Carbognin paper on Nivo/Pembro activity in relation to PDL1.  He indicated that he changed his stance in Nivo's favor and that he was going to incorporate those data into their formulary.",2016-03-30 00:00:00, Competitor data, OPDIVO,,0.163045,0.0637108,0.0540658,0,0,0,0,0,0,0
uuid-b4755762288c4010b7e2b9b6f4bb4fc0,TL expressed thoughts of nivo's potential use for mesothelioma patients and shared that he was able to get the drug supplied through our access support - was very complimentary of the system,2016-03-31 00:00:00,, OPDIVO,,0.128757,0.117651,0.112,0,0,0,0,0,0,0
uuid-612cc4c987b64c7c9e94f696e3084d53,"onc practice in Houston, tx was treating patient with met melanoma with brain mets  with combo yervoy/opdivo while patient remained  for a prolonged time on high dose of corticosteroids. Subsequently,  patient has developed significant bilateral muscle weakness, lethargy, confusion which was susspected by examining neurologist as possible IO induced encephalitis. After MRI and LP it was determined that patient was suffering from steroid induced myopathy.",2016-03-31 00:00:00, Other, OPDIVO; YERVOY,,0.101045,0.154077,0.042079,0,0,0,0,0,0,0
