term,subset,value,odds_ratio,p_value,exact_matches,conceptual_matches,Text 1,Text 2,Text 3,total_matches
produce,Territory, RI,37.625,1.68991039548e-05,11,0,"A leading expert of immuno-oncology and immune checkpoint inhibition highlighted the differences between CTLA-4 inhibition and PD-1 inhibition at the Evergrande Symposium in Boston.  As CTLA-4 pathway acts at the priming level, an earlier step in mounting an immune response, he expects a better long term immune-memory with anti-CTLA-4 agents.  This is likely to lead to a higher long-term survival with ipiliumumab than nivolumab.  Nivolumab acts in the periphery and relieves the inhibition mechanisms are a much later stage of immune activation, and thus will produce less impressive long-term survival.","Physicians are reacting negatively to the direct-to-consumer advertisements for Opdivo and are raising their displeasure proactively during meetings.  The Medical Director of the Lung Cancer Program in an academic hospital in the Northeast told the HSLs that he had second thoughts about using Opdivo, just as a reaction to the DTC advertisement on television.  Another family practice physician involved in formulary decisions called the Opdivo TV ads ?cringe-inducing?.  He complained that the overall tenor of the TV ad grossly exaggerates the modest improvement in median overall survival produced by Opdivo in NSCLC.","A leading academic thought leader discussed the clinical trial results of cabozantinib and his own personal experience in using this agent.  Toxicity and adverse events remains the major concern with cabozantinib.  Though cabozantinib produced very good results in clinical trials, he is cautious about using this agent in his practice.  He has participated in nivolumab trials, and uses nivolumab frequently in his clinical practice.  However, he stressed that the TKIs will remain a staple part of therapy of RCC, and the right patient can derive significant benefit from them.",11
US,Territory, RI,37.625,1.46361607795e-06,14,24,"Thomas Hudson DO (Texas A&M, US Oncology/McKesson) discussed the challenge of sequencing TKI therapies and IO agents in kidney cancers.  He indicated that cabozantinib might replace sunitinib in first line therapy for clear cell RCC, if the final results reflect the improvement in PFS already released by a press release from Exelixis.  However, he was dismissive of either of the new TKIs (cabozantinib and lenvatinib) as second line therapy in RCC.  His patients are well educated and are demanding IO therapy.  In addition, there is no data to indicate superiority for TKIs over nivolumab in this setting.  The next generation TKIs will be relegated to third line therapy after IO failure.","During a discussion on CheckMate-026 data, an academic thought leader from the Northeast US downplayed the utility of nivolumab-ipilimumab combination regimen in first line NSCLC.  He considers ipilimumab to be a therapy with significant toxicity and he always refers his melanoma patients who are candidates for ipilimumab to the NCCN centers in the state.  He uses nivolumab frequently in his second line NSCLC patients, but he was lukewarm in his enthusiasm for immuno-oncology in first line.  Though the data in first line is still emerging, he is more likely to use IO+chemotherapy combinations than IO/IO regimen or IO monotherapy in this setting.  This institution now checks for PD-L1 expression in all NSCLC patients as the turnaround time for testing has improved, but this information impacts clinical decisions in the first line only.","A clinical pharmacist at an academic medical center in the Northeast US indicated that they have added PD-L1 testing (IHC) to their usual battery of genetic tests for all tumors, including NSCLC and RCC.  At present, PD-L1 levels are not being used to make treatment decisions at this center.  But she implied that more granular instructions on the use of anti-PD-1 and anti-PD-L1 agents are expected in future from both regulatory agencies and payers.  This center wants to have all the procedures established before these changes become mandatory requirements.",38
thought leader,Territory, RI,33.4444444444,2.42576830707e-09,25,22,"Bernard Escudier, an internationally renowned thought leader in renal cell carcinoma expressed his confidence in cabozantinib at an IME program during ASCO 2016.  He believes the efficacy of cabozantinib comes from its targeting of MET and AXL kinases, particularly in overcoming sunitinib resistance.  As nivolumab shows better efficacy in third and fourth line therapy in CheckMate 025, he prefers to use cabozantinib in second line and keep nivolumab for later lines of therapy.","According to a regional thought leader from Boston, the latest results from ASCO 2016 adds little to the treatment of renal cell carcinoma.  He does not consider the data presented for cabozantinib and lenvatinib to be practice changing.  This physician uses nivolumab in RCC as second line frequently.  He has also expressed gratitude to BMS for its generous support to patients through its patient access programs, even before the approval of nivolumab in RCC.","A national thought leader on renal cancer from a Northeast NCCN institution advocated a Q3W dosing for nivolumab in RCC as a cost-saving measure that also increased patient convenience.  He substantiated his argument by pointing out that the clinical efficacy in ORR, PFS and OS are identical for CheckMate 010 and CheckMate 025, though the former trial uses a Q3W dosing schedule.  He believes that FDA would accept a single arm trial that shows non-inferiority in OS to change the labeling to a Q3W dosing.",47
Boston,Territory, RI,28.21875,5.0253285218e-07,40,82,"Eric Wong MD (BIDMC, Boston & CAC member) expressed disappointment in the low response rates achieved in recurrent glioblastoma patients in CheckMate 143 trial.  This is in reference to the poster presented at ASCO 2016.  He was particularly surprised by the lack of response to the combination of nivolumab and ipilimumab.  Dr. Wong has received nivolumab previously to treat his glioblastoma patients through the compassionate access program of BMS.  He is hopeful that the larger phase III trial will give a more positive outcome in this disease with major unmet needs.","David McDermott MD (BIDMC Boston) an expert on melanoma and RCC, and a leading clinical trials leader discussed the safety issues in using checkpoint inhibitors in patients with autoimmune disorders.  He made a cautious endorsement, pointing out the range of possible results with ipilimumab (Johnson DB, Jama Oncol. 2016).  Despite being treated with immune modulatory therapy to treat immune-mediated AEs, many patients maintained the response of ipilimumab, including one complete response.  He also presented one of his cases, a patient with metastatic melanoma and psoriatic arthritis who was treated with pembrolizumab.  When the psoriatic arthritis flared, the patient was treated with apremilast (a PDE4 inhibitor) without compromising efficacy of pembrolizumab.  He also presented the data from Weber (2015) publication in JCO, to point out that immunosuppressants does not appear to affect the efficacy of nivolumab either.","Omar Eton MD (Boston Medical Center, past President of MSCO) commented that the updated ASCO Value Framework reflects a mindset more suitable for assessment of chemotherapeutic agents, and not the recent advances such as anti PD-1 agents.  He feels that the bonus points for long term survival in the ASCO Value Framework are insufficient for capturing the long term survival benefits offered by IO agents.  He also expressed concern about the inaccurate cost estimate for ipilimumab in adjuvant setting in melanoma used in the updated value framework.  Dr. Eton is planning to alert Lowell Schnipper MD (ASCO Value Task Force) to correct this error.",122
MD,Territory, RI,27.7236842105,6.47806926464e-08,29,71,"Eric Wong MD (BIDMC, Boston & CAC member) expressed disappointment in the low response rates achieved in recurrent glioblastoma patients in CheckMate 143 trial.  This is in reference to the poster presented at ASCO 2016.  He was particularly surprised by the lack of response to the combination of nivolumab and ipilimumab.  Dr. Wong has received nivolumab previously to treat his glioblastoma patients through the compassionate access program of BMS.  He is hopeful that the larger phase III trial will give a more positive outcome in this disease with major unmet needs.","David McDermott MD (BIDMC Boston) an expert on melanoma and RCC, and a leading clinical trials leader discussed the safety issues in using checkpoint inhibitors in patients with autoimmune disorders.  He made a cautious endorsement, pointing out the range of possible results with ipilimumab (Johnson DB, Jama Oncol. 2016).  Despite being treated with immune modulatory therapy to treat immune-mediated AEs, many patients maintained the response of ipilimumab, including one complete response.  He also presented one of his cases, a patient with metastatic melanoma and psoriatic arthritis who was treated with pembrolizumab.  When the psoriatic arthritis flared, the patient was treated with apremilast (a PDE4 inhibitor) without compromising efficacy of pembrolizumab.  He also presented the data from Weber (2015) publication in JCO, to point out that immunosuppressants does not appear to affect the efficacy of nivolumab either.","Omar Eton MD (Boston Medical Center, past President of MSCO) commented that the updated ASCO Value Framework reflects a mindset more suitable for assessment of chemotherapeutic agents, and not the recent advances such as anti PD-1 agents.  He feels that the bonus points for long term survival in the ASCO Value Framework are insufficient for capturing the long term survival benefits offered by IO agents.  He also expressed concern about the inaccurate cost estimate for ipilimumab in adjuvant setting in melanoma used in the updated value framework.  Dr. Eton is planning to alert Lowell Schnipper MD (ASCO Value Task Force) to correct this error.",100
ipilimumab,Territory, RI,26.5588235294,6.71018488851e-07,22,17,"David McDermott MD (BIDMC Boston) an expert on melanoma and RCC, and a leading clinical trials leader discussed the safety issues in using checkpoint inhibitors in patients with autoimmune disorders.  He made a cautious endorsement, pointing out the range of possible results with ipilimumab (Johnson DB, Jama Oncol. 2016).  Despite being treated with immune modulatory therapy to treat immune-mediated AEs, many patients maintained the response of ipilimumab, including one complete response.  He also presented one of his cases, a patient with metastatic melanoma and psoriatic arthritis who was treated with pembrolizumab.  When the psoriatic arthritis flared, the patient was treated with apremilast (a PDE4 inhibitor) without compromising efficacy of pembrolizumab.  He also presented the data from Weber (2015) publication in JCO, to point out that immunosuppressants does not appear to affect the efficacy of nivolumab either.","The NCCN Guidelines panelist (ophthalmology/medical oncology) for melanoma from a major New England academic hospital summarized the treatment algorithm for uveal melanoma, during a meeting with the HSLs.  In this institution, ocular brachytherapy is the treatment of choice for primary disease limited to the eye.  Proton beam is not used in this center.  He lamented the lack of options for patients once the disease progresses with metastasis primarily to the liver.  Systemic chemotherapy and targeted agents have produce very low response rates and does little to improve overall survival in these patients.  Hence, the preferred option for advanced uveal melanoma is enrolment in a clinical trial with IO agents.  According to him, immuno-oncology therapies, particularly the ipilimumab/nivolumab combination are the most significant advances in treating uveal melanoma in recent years, though their response rates are likely to be lower than what seen in cutaneous melanoma.","During a discussion on CheckMate-026 data, an academic thought leader from the Northeast US downplayed the utility of nivolumab-ipilimumab combination regimen in first line NSCLC.  He considers ipilimumab to be a therapy with significant toxicity and he always refers his melanoma patients who are candidates for ipilimumab to the NCCN centers in the state.  He uses nivolumab frequently in his second line NSCLC patients, but he was lukewarm in his enthusiasm for immuno-oncology in first line.  Though the data in first line is still emerging, he is more likely to use IO+chemotherapy combinations than IO/IO regimen or IO monotherapy in this setting.  This institution now checks for PD-L1 expression in all NSCLC patients as the turnaround time for testing has improved, but this information impacts clinical decisions in the first line only.",39
renal,Territory, RI,20.9027777778,1.48378524388e-05,22,26,"Bernard Escudier, an internationally renowned thought leader in renal cell carcinoma expressed his confidence in cabozantinib at an IME program during ASCO 2016.  He believes the efficacy of cabozantinib comes from its targeting of MET and AXL kinases, particularly in overcoming sunitinib resistance.  As nivolumab shows better efficacy in third and fourth line therapy in CheckMate 025, he prefers to use cabozantinib in second line and keep nivolumab for later lines of therapy.","According to a regional thought leader from Boston, the latest results from ASCO 2016 adds little to the treatment of renal cell carcinoma.  He does not consider the data presented for cabozantinib and lenvatinib to be practice changing.  This physician uses nivolumab in RCC as second line frequently.  He has also expressed gratitude to BMS for its generous support to patients through its patient access programs, even before the approval of nivolumab in RCC.","An NCCN panelist for renal cell carcinoma explained the rationale for limiting targeted therapy as second line only to patients treated with TKI therapy.  Bevacizumab in combination with interferon is no longer a preferred therapy due to toxicity.  So very few patients are currently started on bevacizumab. Also, in clinical trials for targeted agents such as nivolumab and cabozantinib, there are not enough patients treated with bevacizumab to warrant an explicit recommendation for targeted therapies in this group. Therefor the NCCN Guidelines are unlikely to change it language to include all anti-angiogenic therapies.  However, oncologists should have no concern in using targeted therapies patients previously treated with bevacizumab.",48
cabozantinib,Territory, RI,20.5227272727,2.34524140396e-06,27,137,"According to a regional thought leader from Boston, the latest results from ASCO 2016 adds little to the treatment of renal cell carcinoma.  He does not consider the data presented for cabozantinib and lenvatinib to be practice changing.  This physician uses nivolumab in RCC as second line frequently.  He has also expressed gratitude to BMS for its generous support to patients through its patient access programs, even before the approval of nivolumab in RCC.","An NCCN panelist for renal cell carcinoma explained the rationale for limiting targeted therapy as second line only to patients treated with TKI therapy.  Bevacizumab in combination with interferon is no longer a preferred therapy due to toxicity.  So very few patients are currently started on bevacizumab. Also, in clinical trials for targeted agents such as nivolumab and cabozantinib, there are not enough patients treated with bevacizumab to warrant an explicit recommendation for targeted therapies in this group. Therefor the NCCN Guidelines are unlikely to change it language to include all anti-angiogenic therapies.  However, oncologists should have no concern in using targeted therapies patients previously treated with bevacizumab.","Thomas Hudson DO (Texas A&M, US Oncology/McKesson) discussed the challenge of sequencing TKI therapies and IO agents in kidney cancers.  He indicated that cabozantinib might replace sunitinib in first line therapy for clear cell RCC, if the final results reflect the improvement in PFS already released by a press release from Exelixis.  However, he was dismissive of either of the new TKIs (cabozantinib and lenvatinib) as second line therapy in RCC.  His patients are well educated and are demanding IO therapy.  In addition, there is no data to indicate superiority for TKIs over nivolumab in this setting.  The next generation TKIs will be relegated to third line therapy after IO failure.",164
IO agents,Territory, RI,18.3040540541,2.05728361688e-08,45,174,"The NCCN Guidelines panelist (ophthalmology/medical oncology) for melanoma from a major New England academic hospital highlighted the variability in ocular adverse events associated with immuno-oncology therapies.  The majority of the patients continue IO therapy with intense management of ocular adverse events.  But in the most extreme cases, adverse reactions can progress from perfect vision to complete non-responsiveness to light within 48 hours.  Factors that increase the risk of ocular AEs are currently unknown.  

Less serious AEs are managed with topical corticosteroids, while serious AEs warrant withholding IO therapy and treating with IV corticosteroids, particularly when the optic nerve is involved.  Cyclosporine and artificial tears are used to manage dry eyes associated with IO agents.  As the AEs can worsen very quickly, both ophthalmologists and medical oncologists should identify and treat them without delay, as well as educate patients proactively on the symptoms.  This NCCN panelist also stressed the need to train community and academic oncologists as well as ophthalmologists to identify the symptoms of ocular IMARs, given the propensity of these AEs to worsen very quickly.","A key oncologist from a New England academic hospital shared information on his thinking and his clinical practice in managing IO agents in patients with endocrine-related immune-mediated adverse reactions.  In his opinion, adverse events affecting the endocrine organs such as the thyroid and pituitary glands can be managed by administering the appropriate hormone replacement with discontinuing the IO agent.  He believes that value provided by IO agents including the potential for a complete remission is too important to sacrifice to avoid an adverse event that can be easily managed.","The Executive Director of large community practice in New England solicited the help of BMS improving the value of immune-oncology products to the payers.  He believes that the value-based payment models that interpret cost from a holistic perspective are imminent, in spite of the recent change in political leadership.  He is interested in co-sponsoring educational efforts targeting community physicians particularly those working in emergency rooms.  His goal is to ensure that family practice/ER physicians diagnose immune-mediated adverse events in patients receiving IO therapy and treat them appropriately to avoid preventable AE-related costs of IO agents.  He was very positive about the ancillary customer support for reimbursement, compassionate use and medical information he receives from BMS.",219
major,Territory, RI,16.0106382979,1.11546964675e-08,90,483,"To address potential concerns arising from CheckMate 026 results, I met with the Medical Director of Clinical Pathways of a major NCCN institution in New England.  Though he was not interested in discussing the 026 results in detail, he commented that potential positive signals would have been masked by the very low PD-L1 cutoff for enrollment.  Commenting on Keynote 024 results, he felt that the positive results from this trial will likely strengthen the case for pembrolizumab in second-line use.  In their institution-specific pathway, they are already using pembrolizumab as their preferred agent for PD-L1 positive patients, with a cutoff of PD-L1>1%.  Upon being challenged by the HSL for the rationale for this low cut off for pembrolizumab in second line, he pointed to Keynote 10 data where patients with PD-L1>1% did better than docetaxel.  This AI and his institution gives high weightage to q3w dosing, discounting factors such as PD-L1 cutoff levels and differences between squamous/non-squamous histologies.","The NCCN Guidelines panelist (ophthalmology/medical oncology) for melanoma from a major New England academic hospital summarized the treatment algorithm for uveal melanoma, during a meeting with the HSLs.  In this institution, ocular brachytherapy is the treatment of choice for primary disease limited to the eye.  Proton beam is not used in this center.  He lamented the lack of options for patients once the disease progresses with metastasis primarily to the liver.  Systemic chemotherapy and targeted agents have produce very low response rates and does little to improve overall survival in these patients.  Hence, the preferred option for advanced uveal melanoma is enrolment in a clinical trial with IO agents.  According to him, immuno-oncology therapies, particularly the ipilimumab/nivolumab combination are the most significant advances in treating uveal melanoma in recent years, though their response rates are likely to be lower than what seen in cutaneous melanoma.","The NCCN Guidelines panelist (ophthalmology/medical oncology) for melanoma from a major New England academic hospital highlighted the variability in ocular adverse events associated with immuno-oncology therapies.  The majority of the patients continue IO therapy with intense management of ocular adverse events.  But in the most extreme cases, adverse reactions can progress from perfect vision to complete non-responsiveness to light within 48 hours.  Factors that increase the risk of ocular AEs are currently unknown.  

Less serious AEs are managed with topical corticosteroids, while serious AEs warrant withholding IO therapy and treating with IV corticosteroids, particularly when the optic nerve is involved.  Cyclosporine and artificial tears are used to manage dry eyes associated with IO agents.  As the AEs can worsen very quickly, both ophthalmologists and medical oncologists should identify and treat them without delay, as well as educate patients proactively on the symptoms.  This NCCN panelist also stressed the need to train community and academic oncologists as well as ophthalmologists to identify the symptoms of ocular IMARs, given the propensity of these AEs to worsen very quickly.",573
advanced,Territory, RI,15.6770833333,4.85954723446e-05,36,0,"The NCCN Guidelines panelist (ophthalmology/medical oncology) for melanoma from a major New England academic hospital summarized the treatment algorithm for uveal melanoma, during a meeting with the HSLs.  In this institution, ocular brachytherapy is the treatment of choice for primary disease limited to the eye.  Proton beam is not used in this center.  He lamented the lack of options for patients once the disease progresses with metastasis primarily to the liver.  Systemic chemotherapy and targeted agents have produce very low response rates and does little to improve overall survival in these patients.  Hence, the preferred option for advanced uveal melanoma is enrolment in a clinical trial with IO agents.  According to him, immuno-oncology therapies, particularly the ipilimumab/nivolumab combination are the most significant advances in treating uveal melanoma in recent years, though their response rates are likely to be lower than what seen in cutaneous melanoma.","A key NCCN panelist for SCCHN a major academic hospital in New England was profiled to understand the treatment landscape in SCCHN.  This panelist was an investigator in CheckMate 141, and therefore was intimately familiar with the data presented at AACR.  The panelist considers the efficacy in OS to be better than what is seen in clinical practice with single agent therapies (methotrexate, cetuximab, docetaxel etc.).  He has a very negative opinion on the efficacy and toxicity of these standard of care therapies.  

Combination therapies will enhance the potential of immune-oncology in difficult to treat cancers and advanced stage disease.  Robust data needs to be developed for all options with Opdivo such as IO combinations, IO + targeted therapies and IO + chemotherapy/RT.  He also stressed the need to do clinical trials in nasopharyngeal SCCHN due to its unique etiology and response to treatment.  He does not endorse extending the NCCN recommendations to include this population based on data from other types of SCCHN.","The Director of Hematologic Malignancies at a major academic hospital in Boston downplayed the incidence of GVHD in patients who received allogeneic stem cell transplantation after receiving nivolumab previously.  Hodgkin lymphoma patients with advanced disease in later lines of treatment are more susceptible to GVHD after allogeneic SCT generally, even without previous exposure to nivolumab.  As careful management of GVHD can reduce allo-associated mortality, nivolumab provides a good therapeutic option in advanced HL patients.",36
hospital,Territory, RI,15.6770833333,1.32785094524e-08,72,479,"The NCCN Guidelines panelist (ophthalmology/medical oncology) for melanoma from a major New England academic hospital summarized the treatment algorithm for uveal melanoma, during a meeting with the HSLs.  In this institution, ocular brachytherapy is the treatment of choice for primary disease limited to the eye.  Proton beam is not used in this center.  He lamented the lack of options for patients once the disease progresses with metastasis primarily to the liver.  Systemic chemotherapy and targeted agents have produce very low response rates and does little to improve overall survival in these patients.  Hence, the preferred option for advanced uveal melanoma is enrolment in a clinical trial with IO agents.  According to him, immuno-oncology therapies, particularly the ipilimumab/nivolumab combination are the most significant advances in treating uveal melanoma in recent years, though their response rates are likely to be lower than what seen in cutaneous melanoma.","The clinical pharmacist responsible for infused products at a leading academic hospital in New England expressed gratitude to BMS for its generous patient assistance program.  Most of their patients on nivolumab in off-label indications in this Disproportionate Share Hospital (DSH) currently receive free medication through the patient assistance program.  This hospital is now attempting to move some of these patients to their insurance plan, to reduce the burden on the assistance program.","The NCCN Guidelines panelist (ophthalmology/medical oncology) for melanoma from a major New England academic hospital highlighted the variability in ocular adverse events associated with immuno-oncology therapies.  The majority of the patients continue IO therapy with intense management of ocular adverse events.  But in the most extreme cases, adverse reactions can progress from perfect vision to complete non-responsiveness to light within 48 hours.  Factors that increase the risk of ocular AEs are currently unknown.  

Less serious AEs are managed with topical corticosteroids, while serious AEs warrant withholding IO therapy and treating with IV corticosteroids, particularly when the optic nerve is involved.  Cyclosporine and artificial tears are used to manage dry eyes associated with IO agents.  As the AEs can worsen very quickly, both ophthalmologists and medical oncologists should identify and treat them without delay, as well as educate patients proactively on the symptoms.  This NCCN panelist also stressed the need to train community and academic oncologists as well as ophthalmologists to identify the symptoms of ocular IMARs, given the propensity of these AEs to worsen very quickly.",551
improved,Territory, RI,14.564516129,1.28660051308e-05,36,0,"The Executive Director of large community practice in New England solicited the help of BMS improving the value of immune-oncology products to the payers.  He believes that the value-based payment models that interpret cost from a holistic perspective are imminent, in spite of the recent change in political leadership.  He is interested in co-sponsoring educational efforts targeting community physicians particularly those working in emergency rooms.  His goal is to ensure that family practice/ER physicians diagnose immune-mediated adverse events in patients receiving IO therapy and treat them appropriately to avoid preventable AE-related costs of IO agents.  He was very positive about the ancillary customer support for reimbursement, compassionate use and medical information he receives from BMS.","A large NCCN institution in New England is deploying its own clinical pathway across its main hospital and its satellite hospitals.  The goal of this effort is to harmonize care across the network and improve patient outcomes.  Cost to the hospital system and the patients did not influence the stratification of therapies and treatment modalities.  Commenting on payer-initiated pathways, the clinical lead for pathways predicted that the commercial pathways will get progressively stringent, once payers realize that the earlier versions are not providing the cost savings anticipated.","The president of a large physician-owned community oncology group affiliated with US Oncology explained the relationship between these two entities.  US Oncology provides this with practice management tool, and access to McKesson?s purchasing and distribution network.  This facility uses the Clear Value clinical pathway for the purpose of improving quality of care and reducing reimbursement issues.  This physician indicated that neither McKesson nor US Oncology provides any financial incentive in adhering to the pathway.  This facility is 80% compliant with the pathway, which according to the physician reflects the NCCN guidelines.  They are not using any payer-implemented pathways, and they have faced no reimbursement hurdles so far.",36
care,Territory, RI,13.6818181818,1.75918689769e-05,75,12,"The president of a large physician-owned community oncology group affiliated with US Oncology explained the relationship between these two entities.  US Oncology provides this with practice management tool, and access to McKesson?s purchasing and distribution network.  This facility uses the Clear Value clinical pathway for the purpose of improving quality of care and reducing reimbursement issues.  This physician indicated that neither McKesson nor US Oncology provides any financial incentive in adhering to the pathway.  This facility is 80% compliant with the pathway, which according to the physician reflects the NCCN guidelines.  They are not using any payer-implemented pathways, and they have faced no reimbursement hurdles so far.","Elizabeth Blanchard MD (President, MSCO) discussed her views on alternate payment models that are currently being piloted in oncology care.  Overall, she was disappointed by the lack of financial impact and cost savings by these models, given the initial investment required to meet the standards of payers.  COME HOME project, though improved the quality of care significantly, did not make a major impact on the overall cost.  She is also skeptical whether the Part B Demo model being rolled out will reduce the cost of care incurred by CMS.","A large NCCN institution in New England is deploying its own clinical pathway across its main hospital and its satellite hospitals.  The goal of this effort is to harmonize care across the network and improve patient outcomes.  Cost to the hospital system and the patients did not influence the stratification of therapies and treatment modalities.  Commenting on payer-initiated pathways, the clinical lead for pathways predicted that the commercial pathways will get progressively stringent, once payers realize that the earlier versions are not providing the cost savings anticipated.",87
CLL,Territory," ROCKY MOUNTAIN
UT",77.2051282051,4.6940921577e-05,5,98,Local TL stated interest in collaboration with BMS to look at Richter's transformation in CLL with Opdivo and ibrutinib.,"Academic TL knows that Nivo does not work well in CLL, but feels it would be effective in Richter transformation CLL.  She would like to see a trial testing Nivo in this difficult disease state.",TL would like to see a trial combining Nivo with ibrutinub in the treatment of advanced CLL.,103
like to see a trial,Territory," ROCKY MOUNTAIN
UT",60.0484330484,1.10284505016e-09,15,14,"Academic TL knows that Nivo does not work well in CLL, but feels it would be effective in Richter transformation CLL.  She would like to see a trial testing Nivo in this difficult disease state.",TL would like to see a trial combining Nivo with ibrutinub in the treatment of advanced CLL.,Local TL stated interest in collaboration with BMS to look at Richter's transformation in CLL with Opdivo and ibrutinib.,29
GVHD,Territory," ROCKY MOUNTAIN
UT",22.7073906486,1.05004233994e-05,21,118,GVHD can be managed with PD-1 inhibitor and allo transplants.,TL indicated that a trial should be done to mitigate GVHD following SCT with PD-1 inhibition by reducing the dose and/or waiting more time following the transplant to initiate PD-1 inhibition.,TL said that about 60% of patients who had problems with GVHD (grade 3-4 and acute) when re-challenged would react again.,139
high-grade,Territory, S. CA,78.7912087912,4.65004817729e-06,5,192,"Speaking at a dinner program, melanoma NTL answered a question that he doesn't believe incidence of imAE corresponds with patient responsiveness, and that he sees danger in the idea. Specifically, he thinks that if patients learn of the idea that having a side effect might correspond with having a better response, they might be less open about reporting AEs thinking it might lead to discontinuation. He described a ""otherwise very smart"" patient who wouldn't report high-grade colitis for this reason. He only eventually learned of it because the patient's wife called. The patient was admitted for in-patient service.","RTL she feels that high-grade nausea and fatigue are underreported in our studies as compared to her clinical experience. Although she wouldn?t withhold patient treatment based on these AEs, they do make her question the reported toxicity profile as a whole.","With regards to possible radiation + Nivo studies, TL states that he tries to avoid using radiation for some tissue types (e.g. gliomas) due to potential to transform them from low-grade to high-grade.",197
NTL in GU,Territory, S. CA,63.032967033,7.74979181976e-09,9,499,NTL in GU shared that IO may have some activity in prostrate. He shared that his colleagues have shown about a 20% RR with single agent pembro as well as in combination with ?the vaccine?. He shared that the best way to administer the combination was concurrently rather than sequentially.,NTL in GU shared that nivo needs to get into the hands of community med oncs to become familiar with it in bladder cancer. He shared that he thought the data was good but not necessarily distinguishing and hoped that ipi/nivo will have some traction.,NTL in GU shared that the press release from Merck?s phase III bladder trial was good news and that it was the most important data to in bladder cancer because the comparator arm would give a lot of insights into the treatment landscape.,508
NTL said,Territory, S. CA,27.0141287284,9.97168136022e-11,24,14,"In reference to Atezo data, NTL said he's most impressed with the CR rate, which is a vast departure from anything seen before with Chemo. He was next most impressed by ORR in PD-L1+ population. He went on to say he would use Atezo regardless of PD-L1 expression at this point due to lack of other options. He doesn't expect there to be much difference based on anti-PD-1 vs anti-PD-L1, but acknowledges dosing schedules could be significant.","NTL said if not for the Blueprint Project, he would have attributed the differences in CM-026 and KN-024 to differences in the biomarkers and, as a result, different patient populations being included in each study. Blueprint would suggest that wasn?t true. He does feel that the overwhelming history of the clinical trial history suggests the agents are interchangeable. As a result, he?s unsure of how to explain the differences.
He didn?t think the imbalance in -026 in which more patients with 50+% PD-L1 expression were in the chemo arm was a sufficient explanation for the differences in PFS/OS. He mentioned that high PD-L1 expression is otherwise thought to be a negative prognostic factor in chemo-treated patients, and would thus negatively affect the survival metrics in those patients","Several lung TLs mentioned that the Q4W dosing in -384 could have very significant impact on prescribing habits, giving Opdivo a significant advantage over Keytruda. One NTL said he would want to do 480 mg flat Q4W dosing immediately without any Q2W or Q3W lead-in phase.",38
Academic NTL,Territory, S. CA,22.0615384615,1.86198148361e-06,11,12,"Academic NTL in melanoma shared that he had a patient who was treated with and progressed after ipi monotherapy, BRAF/MEK, and IL-2. The patient developed brain mets and was treated with ipi/nivo and has a complete response in the brain.",Academic NTL in melanoma shared that he used TVec in front line patients with less burden of disease but the big question is when you stop treating. He is not participating in the pembro plus TVec study but will send patients to a site that has it.,"Academic NTL in melanoma shared that he prefers to use the regimen in treating most patients and that he is suspicious of a ?kinder, gentler approach? to treatment that is being investigated. He further shared that he is interested in seeing GMCSF data in combination with ipi/nivo with long-term follow up to see whether toxicities might be reduced. He also shared that he feels that there is a data gap in patients who fail ipi/nivo and that giving more doses would be a good way to elicit a response. He also shared that he thought that the nano-strings approach to understanding which patients would respond to PD-1 therapy looked promising.",23
RTL said,Territory, S. CA,20.60693153,1.74175536111e-13,31,0,"RTL said she feels that Keytruda first-line use will be limited to the 20-25% of patients that reach the 50% PD-L1 expression, with minimal off-label use. She believes that Opdivo will still remain preferred in the second-line because ""oncologists are creatures of habit"" and many community sites will prefer Q2W for billing reasons.","RTL said for 2L NSCLC, the Q3W schedule for Atezo is the differentiating factor, and that he put his most recent patient on Atezo. However, he thinks we?ll still have majority market share based on prior experience.","RTL said he would ""essentially have to"" use Opdivo at his institution since the formulary will have a strong preference for OS data, limiting the use of Keytruda. He said this might not be true for community practices.",31
anti-PD-1,Territory, S. CA,20.2605965463,4.16603075149e-14,31,661,"RTL feels that anti-PD-1 and anti-PD-L1 agents are interchangeable, and that press release differences from KN-024 and CM-026 are related to patient populations. She offered that she expects -227 to be positive and to become SOC in 1st-line.","Citing data across tumor types, an NTL said there doesn't appear to be much of an effect of previous lines of therapy (i.e. prior chemo) on the efficacy of immunotherapy agents. However, IT does seem to increase response to subsequent chemo. As such, he would be strongly predisposed to incorporate IT agents into patient treatment as early as possible. He did say that 1st-line Opdivo monotherapy might not make sense for patients with low PD-L1 expression, but demurred from citing a specfic PD-L1 expression level at which he'd prefer anti-PD-1 versus chemo.","Community TL says that anti-PD-1 and anti-PD-L1 agents are likely similar, but that he has more confidence in the BMS diagnostic approach as compared to the Roche/Genentech method. He feels that immune-cell based approach isn't well-formulated.",692
