term,subset,value,odds_ratio,p_value,exact_matches,conceptual_matches,Text 1,Text 2,Text 3,total_matches
GVHD,Territory," ROCKY MOUNTAIN
UT",86.3675213675,1.17477729319e-08,34,166,GVHD can be managed with PD-1 inhibitor and allo transplants.,It is hard to determine which patients will have GVHD following SCT and PD-1 inhibition.,TL indicated that a trial should be done to mitigate GVHD following SCT with PD-1 inhibition by reducing the dose and/or waiting more time following the transplant to initiate PD-1 inhibition.,200
like to see,Territory," ROCKY MOUNTAIN
UT",81.2870789341,8.91915891545e-13,58,246,TL would like to see a trial combining Nivo with ibrutinub in the treatment of advanced CLL.,Investigator would like to see a trial where Nivo would be given in conjunction with CAR-T in lymphomas.,"In light of the activity of Opdivo in GBM, he would like to see a trial or propose one to address Opdivo in brain mets involvement from lymphoma.  It seems that all brain trials exclude the lymphoma origin.",304
SCT,Territory," ROCKY MOUNTAIN
UT",74.0293040293,1.62349623647e-05,23,309,GVHD can be managed with PD-1 inhibitor and allo transplants.,Using a PD-1 inhibitor with allo transplant would provide a graft vs. leukemia effect which would be beneficial.,It is hard to determine which patients will have GVHD following SCT and PD-1 inhibition.,332
thought leader,Territory," ROCKY MOUNTAIN
UT",62.1846153846,2.61111114025e-05,27,1208,"Thought Leader reviewed the cHL data with Nivo and was very positive pointing out the heavily pre-treated patients, ORR of 87%, PFS at 24 weeks of 86% and 17% CR.",Thought Leader would like to see data on the combination of Opdivo and Brentuximab in early treatment of cHL.,Thought Leader said that follow-up information on cHL and Nivo treatment shows early CR's and even more CR's occur over time.  Very durable.,1235
HCP,Territory," ROCKY MOUNTAIN
UT",31.8196131354,9.6757470469e-09,160,1417,Regional TL mentioned that he feels physicians in the community are using brentuximab prior to sending patients to transplant.,HCP mentioned that he would like to do a study combining NIVO with IL-2 in select tumors.  He feels the combination would work synergistically for long-term efficacy effects.,"HCP thinks that GVHD is a possibility with Nivo in cHL, but this is always monitored very closely and can be managed.",1577
PD-1,Territory," ROCKY MOUNTAIN
UT",22.1455182994,6.39159961279e-06,171,1221,It is hard to determine which patients will have GVHD following SCT and PD-1 inhibition.,Using a PD-1 inhibitor with allo transplant would provide a graft vs. leukemia effect which would be beneficial.,TL indicated that a trial should be done to mitigate GVHD following SCT with PD-1 inhibition by reducing the dose and/or waiting more time following the transplant to initiate PD-1 inhibition.,1392
cHL,Territory," ROCKY MOUNTAIN
UT",21.5918803419,1.21420387174e-07,174,232,Thought Leader would like to see data on the combination of Opdivo and Brentuximab in early treatment of cHL.,"TL feels that with all the new agents available for cHL, the discussion needs to be taking place about the sequence of SCT in the treatment strategy of cHL patients.",GVHD can be managed with PD-1 inhibitor and allo transplants.,406
thinks,Territory," ROCKY MOUNTAIN
UT",20.7282051282,4.80007477526e-10,273,1294,TL thinks that going from Nivo to Ipi is negative.,HCP thinks that going to Nivo after having used Ipi leads to positive outcomes.,TL thinks that a melanoma patient with high disease burden should start with a targeted agent to get a rapid response then add Nivo & possibly Ipi to the regimen to get the durability.,1567
Nivo,Territory," ROCKY MOUNTAIN
UT",11.4647152258,2.85123535071e-13,1205,305,TL thinks that going from Nivo to Ipi is negative.,HCP thinks that going to Nivo after having used Ipi leads to positive outcomes.,TL thinks that a melanoma patient with high disease burden should start with a targeted agent to get a rapid response then add Nivo & possibly Ipi to the regimen to get the durability.,1510
TL,Territory," ROCKY MOUNTAIN
UT",7.77793813441,2.56850543143e-05,1339,205,Local TL stated interest in collaboration with BMS to look at Richter's transformation in CLL with Opdivo and ibrutinib.,TL thinks that going from Nivo to Ipi is negative.,"Academic TL knows that Nivo does not work well in CLL, but feels it would be effective in Richter transformation CLL.  She would like to see a trial testing Nivo in this difficult disease state.",1544
high-grade,Territory, S. CA,275.645604396,1.31501706852e-09,6,293,"RTL she feels that high-grade nausea and fatigue are underreported in our studies as compared to her clinical experience. Although she wouldn?t withhold patient treatment based on these AEs, they do make her question the reported toxicity profile as a whole.","Speaking at a dinner program, melanoma NTL answered a question that he doesn't believe incidence of imAE corresponds with patient responsiveness, and that he sees danger in the idea. Specifically, he thinks that if patients learn of the idea that having a side effect might correspond with having a better response, they might be less open about reporting AEs thinking it might lead to discontinuation. He described a ""otherwise very smart"" patient who wouldn't report high-grade colitis for this reason. He only eventually learned of it because the patient's wife called. The patient was admitted for in-patient service.","With regards to possible radiation + Nivo studies, TL states that he tries to avoid using radiation for some tissue types (e.g. gliomas) due to potential to transform them from low-grade to high-grade.",299
1st-line,Territory, S. CA,220.516483516,1.01807041739e-07,5,769,"RTL who is participating in AZ's NEPTUNE study feels that the Checkmate-227 dosing schedule is much more attractive to patients, and that our anti-CTLA-4 + anti-PD-1 combination regimen will become SOC in 1st-line lung. She reports that her patients in NEPTUNE have experience a lot of toxicity, and that she's heard similar things from other physicians.","RTL feels that anti-PD-1 and anti-PD-L1 agents are interchangeable, and that press release differences from KN-024 and CM-026 are related to patient populations. She offered that she expects -227 to be positive and to become SOC in 1st-line.","After talking to many National and Regional TLs the past few weeks, all feel that Opdivo and Keytruda are clinically similar, and that the different outcomes in KN-024 and CM-026 were strictly the result of PD-L1 cutoff levels.

Additionally, consensus among this group that Ipi + Nivo will be more efficacious with strong possibility of becoming SOC in 1st-line NSCLC.",774
KN-024 and CM-026,Territory, S. CA,110.258241758,6.21614705961e-13,15,795,"At a national conference, panelists seemed in agreement that differences in CM-026 and KN-024 could be explained by differences in patient populations. They also mentioned differences in PD-L1 assays and differences in drug efficacy as other possibilities. 
An audience commenter (NTL) said the studies ?shake the previous belief? that Pembro and Nivo are interchangeable, but didn?t definitively say Pembro was better. He also cited possibility of different tests and patient populations. ?We at least need to be less dismissive about potential differences between drugs.? Panelists agreed.","RTL is having difficulty making sense of the study readouts in KN-024 and CM-026. He thinks the reasons being discussed (population differences, scan times, etc.) would only account for relatively small (~0.1) differences in PFS HR, and not the actual difference that was seen. He suspects there are differences in the PD-L1 assays that have not been identified, although he was familiar with the results of the Blueprint Initiative.","NTL said if not for the Blueprint Project, he would have attributed the differences in CM-026 and KN-024 to differences in the biomarkers and, as a result, different patient populations being included in each study. Blueprint would suggest that wasn?t true. He does feel that the overwhelming history of the clinical trial history suggests the agents are interchangeable. As a result, he?s unsure of how to explain the differences.
He didn?t think the imbalance in -026 in which more patients with 50+% PD-L1 expression were in the chemo arm was a sufficient explanation for the differences in PFS/OS. He mentioned that high PD-L1 expression is otherwise thought to be a negative prognostic factor in chemo-treated patients, and would thus negatively affect the survival metrics in those patients",810
efficacious,Territory, S. CA,110.258241758,1.54171504488e-08,9,47,"RTL believes that, following it's approval in 1L NSCLC at PD-L1 > 50%, Pembro will be used off-label at other PD-L1 expression levels. However, she feels it will be ineffective in most patients, leading to a perception that anti-PD-1 monotherapy isn't good for 1L NSCLC. She feels this will present an opportunity for anti-CTLA-4/anti-PD-1 combination therapies, which she expects to be more efficacious across a broader 1L patient population. As a result, she suggested that Pembro getting to the 1L market first and being underwhelming might increase anticipation for the -227 regimen.","After talking to many National and Regional TLs the past few weeks, all feel that Opdivo and Keytruda are clinically similar, and that the different outcomes in KN-024 and CM-026 were strictly the result of PD-L1 cutoff levels.

Additionally, consensus among this group that Ipi + Nivo will be more efficacious with strong possibility of becoming SOC in 1st-line NSCLC.",NTL shared that he felt that a 25% cutoff for PD-L1 expression would have produced a positive PFS endpoint. He felt that the collective data added to what we know about lung cancer treatment and that the field will gain from this trial. He further shared that this trial did not mean that Nivolumab was less efficacious than pembro but that PD-L1 testing is now very important.,56
TME,Territory, S. CA,110.258241758,1.46936812475e-05,5,113,TL thinks we're not doing enough to define TME characteristics of responders vs. non-responders. She would like to see more work done on biopsying TMEs to define other immune cells that might be predisposing patients towards response or non-response.,"TL does not believe dogma that monoclonal antibodies don't enter the TME for brain tumors. Specifically, he believes the ""blood-tumor barrier"" is different from and more permeable the blood-brain barrier (BBB). Also, he cites how studies of BBB have typically been conducted in non-inflamed tissue, and not applicable to situations in which a tumor and active immune response are present.","While discussing the issues with PD-L1 testing as a whole, RTL said she isn't optimistic about the potential applicability of fluid biopsies. She feels they will most likely provide limited information about the TME, and not be useful for guiding treatment.",118
anti-PD-1,Territory, S. CA,90.2112887113,3.32394137842e-26,39,1372,"RTL said he doesn't see the anti-PD-1/PD-L1 agents as mechanistically identical, as they have different epitopes. He doesn't know how to choose between them, and things variability might depend on the patient and their protein expression. As a result, he rotates between the different agents in 2L NSCLC.","RTL feels that anti-PD-1 and anti-PD-L1 agents are interchangeable, and that press release differences from KN-024 and CM-026 are related to patient populations. She offered that she expects -227 to be positive and to become SOC in 1st-line.","Community TL says that anti-PD-1 and anti-PD-L1 agents are likely similar, but that he has more confidence in the BMS diagnostic approach as compared to the Roche/Genentech method. He feels that immune-cell based approach isn't well-formulated.",1411
elicit,Territory, S. CA,82.6936813187,2.55370948775e-05,6,0,"RTL shared that he agreed with the speakers at ILCC that there was no difference in efficacy between Nivolumab and pembro and that he is interested in seeing a higher PD-L1 expression level cut-off and hoped that this data would be available. He shared that he feels that there is a need to understand sequencing of PD-1 agents and did not agree that all PD-1 agents are the same and that understanding the epitope to which the antibodies bind would be important in determining whether there would be an interest in using pembro then nivo sequentially. He also shared that he has been re-challenging with nivo by trying to elicit a response using chemotherapy. If a patient fails nivo, he then gives chemo and then adds back in nivo in hopes of creating a higher mutational burden environment. He will have data on a few patients that he plans on writing up.","Academic NTL in melanoma shared that he prefers to use the regimen in treating most patients and that he is suspicious of a ?kinder, gentler approach? to treatment that is being investigated. He further shared that he is interested in seeing GMCSF data in combination with ipi/nivo with long-term follow up to see whether toxicities might be reduced. He also shared that he feels that there is a data gap in patients who fail ipi/nivo and that giving more doses would be a good way to elicit a response. He also shared that he thought that the nano-strings approach to understanding which patients would respond to PD-1 therapy looked promising.",Melanoma national TL on the NCCN panel shared that he is interested in the nivo3/ipi1 dosing but that he is not convinced that it will be as efficacious. He shared that he felt that the lung dosing that is being used in phase 3 trial is based on safety rather than efficacy. He also shared that a major data gap for him is PD-1 inhibitor failures going onto ipi/nivo therapy and is interested in seeing data when it comes out. He further shared that he has case studies of patients being treated this way and he has been able to elicit responses.,6
mutational load,Territory, S. CA,70.1643356643,1.6010689562e-10,17,808,"Lung RTL described how lung cancer has multiple subpopulations with different etiologies (e.g. smoker vs. driver mutation) and tumor characteristics. The ""never smoker"" cohort has much lower mutational load and thus would almost definitely require different therapeutic approach. However, he does still feel combination immunotherapy is generally a good approach for these patients.","TL discussed how MSI-H and mutational load testing might guide his treatment decision making. He mentioned he might start testing for mutational load in all patients , and patients with high mutational loads would receive immunotherapy. For patients with lower mutational loads, he might go with whatever the current SOC is, and then follow with IT in the hopes that prior therapy led to antigen release. He discussed the possibility of a ""basket"" trial across all tumor types with MSI-H or high mutational load (he felt either criterion could be sufficient).","TL was encouraged by -141 data and says he will use Opdivo regardless of PDL1 expression (and will not test). Further, he feels anti-PD1 will become standard of care. He also feels that immunotherapy will be displace current first-line treatments when it is eventually approved..",825
cited,Territory, S. CA,62.3198757764,7.61076303512e-18,35,0,"NTL believes Cutaneous Squamous Cell Carcinoma is a prime candidate for immunotherapy, citing mutational load and evidence of immune cell invasion. She believes Merck is investigating this area.","TL believes that Nivo will be effective in adjuvant setting, and cites specific need in bladder cancer.","NTL feels that PD-L1 testing that focuses exclusively on tumor cells (rather than including or focusing on immune cells) is much more informative, citing the dynamic nature of inflammation.",35
compelling,Territory, S. CA,61.2545787546,1.18741416944e-07,13,0,"RTL said that the messaging that we studied both SQ and NSQ separately, and that we therefore have a better idea how Opdivo performs in each population isn?t compelling (""I'm not sure I care"")","NTLdoesn't  think there?s a comprehensive explanation for -026. She thinks Opdivo and Keytruda are equivalent.  We discussed all of the hypothesized explanations.
-Population differences: feels that this likely contributed, but doesn?t fully explain the difference in outcomes. In particular, the imbalance in female population would have a limited effect. She thinks the higher population of 50+% PD-L1 in the chemo arm would also be expected to perform worse.
-Scan times: she doesn?t think pseudoprogression is a common occurrence in lung cancer, undermining this explanation. She would find this more compelling if there were data showing that patients with early ?progression? had later demonstrated response.
-Archived vs. Fresh tissue samples: She pointed out that the ?difficult? patients avoided by having only fresh tissue samples should extend to both Nivo/Keytruda and Chemo populations",H&N RTL said that- based on -141 data- he would likely use Opdivo regardless of PDL1 expression and would thus not feel compelled to test.,13
Additionally,Territory, S. CA,50.1173826174,2.55090039689e-07,15,0,"Community LTL pharmacist shared that they do not always use the regimen in metastatic melanoma patients because of toxicity management. They assess the patient for compliance and communication skills. Additionally, the perceived cost appeared to be a lot and the practice was not always willing to take the risk of reimbursement.","Community pharmacist at a large practice whose job is cost containment expressed concern about flat dosing. She shared that the patient population at the site is largely under 80 kg so that there would not be a cost-saving with the flat dose. Additionally, even though the MTD was not reached with Nivolumab in phase 1 studies, she was concerned  about exposing patients to more drug than is needed.  She shared that while flat dosing is convenient and will reduce errors, she is not comfortable using it until the data is out in the actual patient populations.","TL expressed that she feels Ipi should not be used at 1 mg/kg in any indication, citing toxicity concerns. She has largely avoided using regimen for that reason. Additionally, she said there was no rationale for 10 mg/kg adjuvant dosing. She is comfortable with full-dose Nivo.",15
anti-PD-L1,Territory, S. CA,40.0939060939,8.66769270693e-06,14,61,"RTL feels that anti-PD-1 and anti-PD-L1 agents are interchangeable, and that press release differences from KN-024 and CM-026 are related to patient populations. She offered that she expects -227 to be positive and to become SOC in 1st-line.","Community TL says that anti-PD-1 and anti-PD-L1 agents are likely similar, but that he has more confidence in the BMS diagnostic approach as compared to the Roche/Genentech method. He feels that immune-cell based approach isn't well-formulated.","RTL was unconvinced that anti-PD-L1 agents are ""safer"" than anti-PD-1 agents due to slightly lower rates of pneumonitis. We discussed how the rate of high-grade AEs was actually worse in OAK than in -057/-017.",75
Q4W,Territory, S. CA,40.0939060939,8.66769270693e-06,14,491,"TL has treated several patients (across different tumor types) using a Q4W maintenance Opdivo schedule, due to logistical limitations. He has not noticed any significant change in efficacy as compared to patients treated at Q2W.","Several lung TLs mentioned that the Q4W dosing in -384 could have very significant impact on prescribing habits, giving Opdivo a significant advantage over Keytruda. One NTL said he would want to do 480 mg flat Q4W dosing immediately without any Q2W or Q3W lead-in phase.","Academic RTL in lung shared that he thought that there was no difference in efficacy between Nivo and pembro and that if everyone is tested for PD-L1 in the first line, the Q3W dosing will be the deciding factor in making treatment decisions. He shared that the Q4W dosing would change this.",505
avoid,Territory, S. CA,39.692967033,2.06301946134e-11,33,8,Community RTL shared that he avoids PD-L1 testing as much possible to avoid delays in treating patients. He shared that he recently experienced a 10 day turn-around for a lung cancer patient and he is not sure that he will be able to wait that long in beginning to treat his lung cancer patient population. He is also concerned that some patients do respond even though they are PD-L1 negative.,"Community TL expressed frustration that insurance companies that he works with (private practice) don't use standardized  guidelines for making payment decisions. He cited how they switch between NCCN, Medicare, etc. to choose whatever is ""to their advantage"" as far as avoiding payment liability. He said this is particularly a problem in patients requiring genetic testing.","TL expressed that she feels Ipi should not be used at 1 mg/kg in any indication, citing toxicity concerns. She has largely avoided using regimen for that reason. Additionally, she said there was no rationale for 10 mg/kg adjuvant dosing. She is comfortable with full-dose Nivo.",41
didn,Territory, S. CA,38.9146735617,5.19986060555e-08,22,769,"NTL said if not for the Blueprint Project, he would have attributed the differences in CM-026 and KN-024 to differences in the biomarkers and, as a result, different patient populations being included in each study. Blueprint would suggest that wasn?t true. He does feel that the overwhelming history of the clinical trial history suggests the agents are interchangeable. As a result, he?s unsure of how to explain the differences.
He didn?t think the imbalance in -026 in which more patients with 50+% PD-L1 expression were in the chemo arm was a sufficient explanation for the differences in PFS/OS. He mentioned that high PD-L1 expression is otherwise thought to be a negative prognostic factor in chemo-treated patients, and would thus negatively affect the survival metrics in those patients","At a national conference, panelists seemed in agreement that differences in CM-026 and KN-024 could be explained by differences in patient populations. They also mentioned differences in PD-L1 assays and differences in drug efficacy as other possibilities. 
An audience commenter (NTL) said the studies ?shake the previous belief? that Pembro and Nivo are interchangeable, but didn?t definitively say Pembro was better. He also cited possibility of different tests and patient populations. ?We at least need to be less dismissive about potential differences between drugs.? Panelists agreed.",NTL in melanoma shared that the 169 study validated what he thought all along about ipi dosing. He further shared that he didn?t know how relevant the data was going to be now but that a higher dose of ipi might be considered as the dose in future combination trials with non-PD-1 compounds.,791
pseudo-progression,Territory, S. CA,36.7527472527,6.87789928648e-08,23,336,RTL said that a significant concern in lung cancer treatment is determining how long a patient should be treated. She said this concern is particularly important for community oncologists- who are less educated on pseudo-progression- who might continue to treat patients with ineffective anti-PD-1 agents. She would like to see the field come up with a consensus guideline to identify pseudo-progression.,"NTL said he has not treated a single patient with immunotherapy who experienced pseudo-progression. However, he has treated around 10 patients (out of 80+ total) with immunotherapy who have had ""mixed"" responses where some tumors demonstrate response and others do not. He contrasted this with prior 30 years of treatment experience where he never saw a ""mixed"" response. The NTL thinks the field needs to make more of an effort to understand this phenomenon.",Academic NTL on NCCN panel shared that one of the biggest concerns in lung treatment is how long to treat. We discussed the 153 trial design but she shared that issue is really community oncologists who don?t fully understand pseudo-progression and that they will keep treating patients unnecessarily with PD-1 inhibitors rather than switching. She was not aware of the data sets from 017 and 057 on patients who were treated through progression. She further shared that she felt that the field needed a definition and understanding of pseudo-progression to help identify patients who may benefit.,359
no difference,Territory, S. CA,31.5023547881,1.90052827184e-05,17,1286,"Academic RTL in lung shared that he thought that there was no difference in efficacy between Nivo and pembro and that if everyone is tested for PD-L1 in the first line, the Q3W dosing will be the deciding factor in making treatment decisions. He shared that the Q4W dosing would change this.","RTL shared that he agreed with the speakers at ILCC that there was no difference in efficacy between Nivolumab and pembro and that he is interested in seeing a higher PD-L1 expression level cut-off and hoped that this data would be available. He shared that he feels that there is a need to understand sequencing of PD-1 agents and did not agree that all PD-1 agents are the same and that understanding the epitope to which the antibodies bind would be important in determining whether there would be an interest in using pembro then nivo sequentially. He also shared that he has been re-challenging with nivo by trying to elicit a response using chemotherapy. If a patient fails nivo, he then gives chemo and then adds back in nivo in hopes of creating a higher mutational burden environment. He will have data on a few patients that he plans on writing up.","RTL said for 2L NSCLC, the Q3W schedule for Atezo is the differentiating factor, and that he put his most recent patient on Atezo. However, he thinks we?ll still have majority market share based on prior experience.",1303
diagnostic,Territory, S. CA,30.0704295704,1.86455162072e-07,27,821,NTL in GU shared from the podium at a conference for community oncologists that the SP142 antibody was the outlier in diagnostic testing and cautioned that everyone should become aware of the tests that are available. He further shared that at his institute they choose a test to use the SP263 antibody and Ventana platform.,Community RTL shared that he avoids using Foundation One for testing these days because they will include PD-L1 testing using SP142. He cited the Blueprint data and shared that he does not understand why Genetech chose a diagnostic antibody that binds to an intracellular domain.,RTL shared that the PD-L1 test that is used is going to be very important moving forward. He further shared that most labs were going to adopt the DAKO test and that insurance would not reimburse if a non-FDA approved test was used. He clarified and said that the test was going to have to be matched to the drug in order to be accepted for reimbursement.,848
field,Territory, S. CA,29.6849112426,1.90010683661e-08,32,6,Community LTL shared that he really didn?t understand pseudo-progression because he felt that there were conflicting reports in the field. He would like a data review of the tumor types and different agents used to completely understand.,Community LTL shared that he really didn?t understand pseudo-progression because he felt that there were conflicting reports in the field. He would like a data review of the tumor types and different agents used to completely understand.,"Lung RTL who has been on AstraZeneca's steering committees feels that their lung cancer program and trials have significant problems. She said they are unresponsive to input, and feels they are ""well behind"" in the field.",38
not test for PD-L1,Territory, S. CA,29.4021978022,2.38964285047e-05,20,1537,Two community LTLs shared that they are not testing for PD-L1 in the RCC setting. They do not see the need based on the RCC data but they will begin testing in lung. One stated that he does not have a lot of experience with the various diagnostic tests and hopes to find one that he can interpret easily and that he can trust.,Community TL questioned the 067 data and wanted to use PD-L1 testing in melanoma to determine use of monotherapy or regimen. He shared that he has decided not to do this based on attending a local conference and hearing the opinion of a NTL and that it makes sense to not test. He further shared that he does not test for PD-L1 in RCC but could not recall the data (which I was able to share and refresh his memory after he requested to see it).,An academic lung RTL shared that he had heard that nivo was approved in lung in Europe but that they had restricted use by PD-L1 status. He shared that he did not agree with the interpretation of the data that way and that he felt that they should have taken into account the cost of the toxicity of the docetaxel and the quality of life,1557
trx,Territory, S. IL,799.96,1.10839827128e-18,10,0,"RTL, who is IL-2 referral center, stated that he has believes that all RCC patients should get any and all IO options as soon as possible.  For patients who are good candidates (~10% of RCC pts largely due to organ fxn), starts with IL-2.  Currently dissapointed that nivo PI and 025 trial req'd anti-angiogenic, rather than any prior trx (ie, IL-2 only). Has given several patients a short course of pazaponib until 'any first toxicity' as a pass-through to fulfill insurance requirements per PI.","GU RTL shared some factors he considers when deciding between nivo (~70% of pts) and TKI (now cabo, ~30% of pts) for 2L RCC trx:
- pace of progression (20% of pts exhibiting faster progression prefers TKI) 
- toxicity of 1L VEGF TKI (if had minimal tox/dose reduction, more likely to give cabo 2L due to convience of oral dosing)
- compliance to taking oral meds and reporting of side effects
- Performance status (lower PS would always get nivo)","RTL stated that as more data has come out pan tumor, he has decided that 'psudoprogression is a extremely rare occurrence and not something that 'any longer plays into his decisions making'.  He stated that in RCC, given numerous trx options, he typically won't treat beyond progression with nivo alone.  State that he has found many people with PD on nivo have a mixed response and he hesitates to completely stop nivo. Instead, if patient is fit and experiencing minimal AE, he will continue nivo while adding in his next line of therapy at a reduced dose (3L typically cabo or axitinib).  To date has not experienced any addidive/unexpected toxicity",10
pace,Territory, S. IL,639.968,5.52891011397e-15,8,220,"TL stated that while he initially treated 'everyone with aPD-1 regardless of PDL1 expression', his experience (pan-tumor) is that ""those who don't respond to IO, actually increase their speed of progression, compared to a chemo or TKI where even non-responders tend to get a temporary slow-down, and thus he feels IO can have a negative impact on ability to response to subsequent therapy.  In nonsq-NSCLC, he has started to test for PD-L1 and will often treat those with <1% with chemo+/-ramucirumab prior to IO in order to 'slow pace before moving on to IO'","Academic TL stated that his nivo non-benefittors (ie, PD w/o any SD/PR) tend to progress at a much faster pace than their 1L progression, sometimes causing them to not be able to get a 3L therapy.  However if they have had any benefit, even a short term slowing of disease prior to progression, their progression is much more tapered and they tend to do better on 3L chemos","GU RTL stated that he is very commonly 'bridging' patients from 1L sunitinib to 2L nivolumab by overlapping the drugs for about 6 weeks.  Stated that when he has just stopped the 1L TKI, he often sees a 'bounce back effect with increased pace of progression that can just be too much for nivo to catch up to'.  Stated that RCC patients tend to 'gradually' stop responding to TKI so you can still get months of 'slowed pace' even after progression, making it ideal situation to give IO time to work.  

States that he has observed no toxicity to date.",228
cabozatanib,Territory, S. IL,346.649333333,1.1903250391e-22,15,414,"community GU RTL who had significant experience with cabozatanib in previous prostate studies, shared that the he experienced very significant toxicities with the drug, even with dose reduction, in that trial and will likely not use it in RCC.  Current treatment strategy generally: sunitinib-->nivolumab->everolimus-->axitinib->single agent bevacizumab.  TL does not anticipate that he will change his patterns once cabo is approved, but states that if approved, would consider using levatinib+everolimus preferentially for 3L.","RTL believes that the data suggests that RCC patients should see nivolumab (or some PD-1 inhibitor) as early in therapy as possible due to possibility of long-term durable response.  Will continue to prefer nivo prior to cabozatanib even with OS benefit. 

Believes in MOA-switching more than recycling ('patients should see as many classes as possible because you never know what one they will respond to) and typically moves from sunitinib-->nivo-->everolimus-->axitinib/cabo.","Community Pan-tumor TL shared that he is almost universally treating his 2L RCC patients with nivolumab.  He stated that while he has seen mostly SD and only one or two PRs, that that the disease seems to be ""well controlled"" and the ""safety and QOL"" trumps using another TKI.  Stated that he is however, excited for some ""better"" TKI to be approved in 1L (ie cabozatanib).  When reactively discussed, was very impressed with 016 ipi+nivo 1L data and happy to see that the N3+I1 dose was chosen base on safety",429
aPD-1,Territory, S. IL,319.984,1.19611598147e-07,4,1915,"RTL (who himself did not participate in either CM-026 or KN-024) stated that ""he's heard"" that the duration of responses to anti-PD1 in 1L NSCLC just isn't as good as we see in melanoma"".  Until he sees the actual data, he remains skeptical about using any aPD1 in 1L lung. 

RTL stated that his own experience in 2L+ with both pembro and nivo echo this.  He said that he's had ""a couple super-responders that do seem to have long-term benefit, but aside from that, the majority of my responders seem to be progressing after 6-9 months. Most of my patients are getting PR's that are still pretty shallow (~50%) and maybe that just isn't enough.""","Melanoma RTL shared that she was ""extremely upset"" that Ipi monotherapy was dropped as a 1L recommendation from the NCCN guidelines.  While supportive of regimen efficacy, she thinks that at the 3+1 dose the toxicity is 'scary' and thus she is fairly conservative with her patient selection,  For patients that aren't a good candidate to combo, she still prefers ipi monotherapy over aPD1 monotherapy because ""you can't argue with that 10 year data and we just don't have a great feeling for how durable the PD1 agents are long-term especially off therapy"".  She also stated that ""we can argue about Q2w or Q3w nivo/pembro from a convenience aspect,but for the quarter of patients who we know get that long-term OS with ipi... 4 doses and done trumps all.""","NTL in lung stated that at this point, and ""maybe it will change if the numbers for KN-024 are actually much better than I think they will be"" he sees his use of pembro (or any aPD-1 monotherapy) in the first line to be very limited. He expects that the magnitude of benefit may be somewhat modest. ""significant doesn't always mean incredibly meaningful""  

He's states that either in 1L for trials, or in 2L, that he has seen such a ""tiny, maybe 15%"" of patients with >50% PDL1.  ""Whatever the trials data says for proportion of the population, I figure my experience is half of that it almost makes me questioning if I should bother holding up starting chemo for such a tiny fraction"".",1919
aPD1,Territory, S. IL,279.986,1.71745624669e-12,8,971,"RTL (who himself did not participate in either CM-026 or KN-024) stated that ""he's heard"" that the duration of responses to anti-PD1 in 1L NSCLC just isn't as good as we see in melanoma"".  Until he sees the actual data, he remains skeptical about using any aPD1 in 1L lung. 

RTL stated that his own experience in 2L+ with both pembro and nivo echo this.  He said that he's had ""a couple super-responders that do seem to have long-term benefit, but aside from that, the majority of my responders seem to be progressing after 6-9 months. Most of my patients are getting PR's that are still pretty shallow (~50%) and maybe that just isn't enough.""","Melanoma RTL shared that she was ""extremely upset"" that Ipi monotherapy was dropped as a 1L recommendation from the NCCN guidelines.  While supportive of regimen efficacy, she thinks that at the 3+1 dose the toxicity is 'scary' and thus she is fairly conservative with her patient selection,  For patients that aren't a good candidate to combo, she still prefers ipi monotherapy over aPD1 monotherapy because ""you can't argue with that 10 year data and we just don't have a great feeling for how durable the PD1 agents are long-term especially off therapy"".  She also stated that ""we can argue about Q2w or Q3w nivo/pembro from a convenience aspect,but for the quarter of patients who we know get that long-term OS with ipi... 4 doses and done trumps all.""","RTL reports that he has utilized ipi/nivo regimen 2L in several patients who have been referred to him following 1L pembro monotherapy failure.  While still early in treatment, he reports that so far patients have done extremely well, either stabilizing or responding. Physician would like to see a a trial specifically looking at 'rescuing' aPD1 non-responders with regimen second line.",979
Pan-tumor,Territory, S. IL,239.988,5.47415155461e-25,19,487,"Community Pan-tumor TL at research-focused site stated that while their practice has started ordering PDL1 testing in NSCLC whenever possible, however he said ""I'm not really sure why I bother... I treat the negatives with nivo anyways...""

He wasn't sure what exact test they ordered and but stated that he gets an exact % expression reported back.","Pan-tumor TL (Veteran's Admin) stated that he was very impressed by the -012 ipi+nivo combination data at ASCO, however was concerned about both emergence of cumulative toxicities as well as 'financial toxicity' and fear that due to cost, widespread use within the VA system would be challenging.","Community Pan-tumor TL at research focused site states that while he is regularly testing NSCLC patients for PDL1, he would never consider testing RCC patients as ""the data clearly shows there is no value... and the PDL1 negative patients numerically do better""

He states that he has never heard of anyone testing in RCC, but within his practice, testing in lung in increasing and they now plan to test most patients at diagnosis when possible",506
