doc_id,term,association
uuid-941f33ed2a0d4810918082b162e61c9e,Bristol-Myers Squibb,0.609244
uuid-941f33ed2a0d4810918082b162e61c9e,evaluating,0.610089
uuid-941f33ed2a0d4810918082b162e61c9e,not conducted any controlled clinical trials/studies,0.665418
uuid-941f33ed2a0d4810918082b162e61c9e,considered investigational,0.400989
uuid-941f33ed2a0d4810918082b162e61c9e,RCC,0.308555
uuid-941f33ed2a0d4810918082b162e61c9e,efficacy and safety of nivolumab,0.563776
uuid-941f33ed2a0d4810918082b162e61c9e,therapy,0.325008
uuid-3bc48dd1a5a146e2a918cb235c232f6f,ipilimumab,0.385692
uuid-3bc48dd1a5a146e2a918cb235c232f6f,ASCO 2015,0.417944
uuid-3bc48dd1a5a146e2a918cb235c232f6f,partial response,0.382425
uuid-3bc48dd1a5a146e2a918cb235c232f6f,Stable disease,0.586335
uuid-3bc48dd1a5a146e2a918cb235c232f6f,cohort,0.307748
uuid-ae372c6f3f22421e9b2cd78bd46b96a3,nivolumab,0.347078
uuid-ae372c6f3f22421e9b2cd78bd46b96a3,patients with advanced or metastatic,0.323546
uuid-ae372c6f3f22421e9b2cd78bd46b96a3,nivolumab combined with ipilimumab,0.321106
uuid-ae372c6f3f22421e9b2cd78bd46b96a3,ESMO,0.690869
uuid-ae372c6f3f22421e9b2cd78bd46b96a3,Horn L,0.364617
uuid-ae372c6f3f22421e9b2cd78bd46b96a3,grade 3 to 4 AEs,0.308322
uuid-ae372c6f3f22421e9b2cd78bd46b96a3,bladder cancer,0.496096
uuid-5a8078fe7a5643268e8f07fa4e4249ee,requested,0.594234
uuid-2274e3f601064d589dafe98260fb44e3,ASCO,0.64795
uuid-2274e3f601064d589dafe98260fb44e3,Antonia SJ,0.334859
uuid-74581c1b83a4458fadf5fda89964c1fc,N Engl J Med,0.604857
uuid-74581c1b83a4458fadf5fda89964c1fc,non-small cell lung cancer,0.34354
uuid-74581c1b83a4458fadf5fda89964c1fc,ESMO,0.393944
uuid-74581c1b83a4458fadf5fda89964c1fc,Rizvi NA,0.452745
uuid-74581c1b83a4458fadf5fda89964c1fc,Brahmer J,0.679154
uuid-74581c1b83a4458fadf5fda89964c1fc,PD-L1,0.347566
uuid-74581c1b83a4458fadf5fda89964c1fc,Horn L,0.50259
uuid-74581c1b83a4458fadf5fda89964c1fc,platinum-based doublet chemotherapy,0.304136
uuid-a9feb98c13b54f03aea7ad0706f18f08,95% CI,0.520262
uuid-a9feb98c13b54f03aea7ad0706f18f08,respectively,0.504068
uuid-a9feb98c13b54f03aea7ad0706f18f08,Objective response rate,0.458568
uuid-a9feb98c13b54f03aea7ad0706f18f08,ORR,0.525868
uuid-a9feb98c13b54f03aea7ad0706f18f08,Median overall survival,0.455633
uuid-a9feb98c13b54f03aea7ad0706f18f08,Median OS,0.507448
uuid-a9feb98c13b54f03aea7ad0706f18f08,docetaxel,0.383115
uuid-a9feb98c13b54f03aea7ad0706f18f08,hazard ratio,0.462119
uuid-ca3c828a39324665b49c88cc33ce0e68,search of published literature,0.394524
uuid-ca3c828a39324665b49c88cc33ce0e68,Additionally,0.413583
uuid-ca3c828a39324665b49c88cc33ce0e68,ongoing,0.322117
uuid-ca3c828a39324665b49c88cc33ce0e68,PubMed and EMBASE,0.391671
uuid-ca3c828a39324665b49c88cc33ce0e68,detailed search of www.clinicaltrials.gov,0.375936
uuid-ca3c828a39324665b49c88cc33ce0e68,efficacy and safety of nivolumab,0.370699
uuid-ca3c828a39324665b49c88cc33ce0e68,not identify any planned,0.34283
uuid-ca3c828a39324665b49c88cc33ce0e68,Weber JS,0.319229
uuid-ca3c828a39324665b49c88cc33ce0e68,not identify any citations relevant to your request,0.447813
uuid-ca3c828a39324665b49c88cc33ce0e68,present using the following search terms,0.408199
uuid-17c6e8cad1e6464892cd8094b71e16e5,ipilimumab,0.385692
uuid-17c6e8cad1e6464892cd8094b71e16e5,ASCO 2015,0.417944
uuid-17c6e8cad1e6464892cd8094b71e16e5,partial response,0.382425
uuid-17c6e8cad1e6464892cd8094b71e16e5,Stable disease,0.586335
uuid-17c6e8cad1e6464892cd8094b71e16e5,cohort,0.307748
uuid-294da12f35ff4768a90b8fee23a9783f,NSCLC,0.430878
uuid-294da12f35ff4768a90b8fee23a9783f,non-small cell lung cancer,0.38056
uuid-294da12f35ff4768a90b8fee23a9783f,patients,0.358129
uuid-294da12f35ff4768a90b8fee23a9783f,considered investigational,0.305333
uuid-294da12f35ff4768a90b8fee23a9783f,tumors,0.587486
uuid-294da12f35ff4768a90b8fee23a9783f,phase 3 study,0.305707
uuid-294da12f35ff4768a90b8fee23a9783f,phase 1/2 study CA209-032,0.305651
uuid-294da12f35ff4768a90b8fee23a9783f,evaluates the efficacy of nivolumab monotherapy,0.320368
uuid-03496e67d8b34385839c58e3d5165d79,requested,0.585964
uuid-a516685468c04e3c81501f4a9dd2a607,RCC,0.300536
uuid-a516685468c04e3c81501f4a9dd2a607,Additionally,0.848665
uuid-a516685468c04e3c81501f4a9dd2a607,ongoing,0.883718
uuid-a516685468c04e3c81501f4a9dd2a607,detailed search of www.clinicaltrials.gov,0.873112
uuid-a516685468c04e3c81501f4a9dd2a607,not identify any planned,0.881885
uuid-a516685468c04e3c81501f4a9dd2a607,combination,0.512846
uuid-a516685468c04e3c81501f4a9dd2a607,not identify any citations relevant to your request,0.76848
uuid-09bd7f87fe52420499fb26817645b078,nivolumab,0.347078
uuid-09bd7f87fe52420499fb26817645b078,patients with advanced or metastatic,0.323546
uuid-09bd7f87fe52420499fb26817645b078,nivolumab combined with ipilimumab,0.321106
uuid-09bd7f87fe52420499fb26817645b078,ESMO,0.690869
uuid-09bd7f87fe52420499fb26817645b078,Horn L,0.364617
uuid-09bd7f87fe52420499fb26817645b078,grade 3 to 4 AEs,0.308322
uuid-09bd7f87fe52420499fb26817645b078,bladder cancer,0.496096
uuid-e87dcf34aedb48f4ab506a2d682a5d2c,Bristol-Myers Squibb,0.417456
uuid-e87dcf34aedb48f4ab506a2d682a5d2c,requested,0.336974
uuid-22e622cb03914b45b0c3bbd57759055c,ESMO,0.615829
uuid-22e622cb03914b45b0c3bbd57759055c,NEJM,0.3327
uuid-22e622cb03914b45b0c3bbd57759055c,Topalian,0.377523
uuid-22e622cb03914b45b0c3bbd57759055c,Horn L,0.30106
uuid-22e622cb03914b45b0c3bbd57759055c,grade 3 to 4 AEs,0.375848
uuid-eb06408bb72143779946f9ac0a7031c2,respectively,0.397695
uuid-d6d371081a02418da163677db292f246,AEs,0.394251
uuid-d6d371081a02418da163677db292f246,respectively,0.411906
uuid-d6d371081a02418da163677db292f246,provided in the Detailed Information,0.448569
uuid-d6d371081a02418da163677db292f246,clinical,0.514429
uuid-d6d371081a02418da163677db292f246,docetaxel,0.448746
uuid-d6d371081a02418da163677db292f246,grade,0.32524
uuid-d6d371081a02418da163677db292f246,grade 3 to 4 AEs,0.373049
uuid-ab799f0d57fc454287f129b2b2294f8f,patients with advanced or metastatic,0.468858
uuid-ab799f0d57fc454287f129b2b2294f8f,nivolumab combined with ipilimumab,0.446918
uuid-ab799f0d57fc454287f129b2b2294f8f,not approved,0.352562
uuid-ab799f0d57fc454287f129b2b2294f8f,clinical trials investigating the safety,0.429501
uuid-ab799f0d57fc454287f129b2b2294f8f,bladder cancer,0.950698
uuid-4933e19aa0ec4f72905093f089721cc0,ipilimumab,0.381645
uuid-4933e19aa0ec4f72905093f089721cc0,ASCO 2015,0.413229
uuid-4933e19aa0ec4f72905093f089721cc0,partial response,0.378877
uuid-4933e19aa0ec4f72905093f089721cc0,Stable disease,0.583222
uuid-4933e19aa0ec4f72905093f089721cc0,cohort,0.306093
uuid-a7867cd14a644558bd5dd15b1d25f278,requested,0.44769
uuid-a7867cd14a644558bd5dd15b1d25f278,trial,0.309472
uuid-f89d4d8ed28a414f95ba9e3c40ab3d5f,ipilimumab,0.385692
uuid-f89d4d8ed28a414f95ba9e3c40ab3d5f,ASCO 2015,0.417944
uuid-f89d4d8ed28a414f95ba9e3c40ab3d5f,partial response,0.382425
uuid-f89d4d8ed28a414f95ba9e3c40ab3d5f,Stable disease,0.586335
uuid-f89d4d8ed28a414f95ba9e3c40ab3d5f,cohort,0.307748
uuid-7b4f4db0b3124c8394cea272dcf80642,ipilimumab,0.385692
uuid-7b4f4db0b3124c8394cea272dcf80642,ASCO 2015,0.417944
uuid-7b4f4db0b3124c8394cea272dcf80642,partial response,0.382425
uuid-7b4f4db0b3124c8394cea272dcf80642,Stable disease,0.586335
uuid-7b4f4db0b3124c8394cea272dcf80642,cohort,0.307748
uuid-5943f7fb4b7f4e698d2da591550bce27,95% CI,0.524855
uuid-5943f7fb4b7f4e698d2da591550bce27,respectively,0.383655
uuid-5943f7fb4b7f4e698d2da591550bce27,ASCO,0.303153
uuid-5943f7fb4b7f4e698d2da591550bce27,Lancet Oncol,0.368041
uuid-5943f7fb4b7f4e698d2da591550bce27,Objective response rate,0.504846
uuid-5943f7fb4b7f4e698d2da591550bce27,ORR,0.465366
uuid-5943f7fb4b7f4e698d2da591550bce27,Median overall survival,0.346516
uuid-5943f7fb4b7f4e698d2da591550bce27,Median OS,0.33538
uuid-5943f7fb4b7f4e698d2da591550bce27,ASCO 2015,0.336983
uuid-5943f7fb4b7f4e698d2da591550bce27,small cell lung cancer,0.336892
uuid-5943f7fb4b7f4e698d2da591550bce27,SCLC,0.344367
uuid-5943f7fb4b7f4e698d2da591550bce27,Antonia SJ,0.55269
uuid-5943f7fb4b7f4e698d2da591550bce27,Median duration of response,0.649605
uuid-76995b0893484028a645f1dfb654d805,search of published literature,0.394524
uuid-76995b0893484028a645f1dfb654d805,Additionally,0.413583
uuid-76995b0893484028a645f1dfb654d805,ongoing,0.322117
uuid-76995b0893484028a645f1dfb654d805,PubMed and EMBASE,0.391671
uuid-76995b0893484028a645f1dfb654d805,detailed search of www.clinicaltrials.gov,0.375936
uuid-76995b0893484028a645f1dfb654d805,efficacy and safety of nivolumab,0.370699
uuid-76995b0893484028a645f1dfb654d805,not identify any planned,0.34283
uuid-76995b0893484028a645f1dfb654d805,Weber JS,0.319229
uuid-76995b0893484028a645f1dfb654d805,not identify any citations relevant to your request,0.447813
uuid-76995b0893484028a645f1dfb654d805,present using the following search terms,0.408199
uuid-12e783d9e682466db8651543f6f99850,Bristol-Myers Squibb,0.341822
uuid-12e783d9e682466db8651543f6f99850,not conducted any controlled clinical trials/studies,0.304507
uuid-12e783d9e682466db8651543f6f99850,Opdivo,0.461382
uuid-12e783d9e682466db8651543f6f99850,Pubmed literature search,0.614325
uuid-12e783d9e682466db8651543f6f99850,purposes other than its labeled indication must be considered investigational,0.586645
uuid-12e783d9e682466db8651543f6f99850,not identify any citations relevant to your inquiry,0.606087
uuid-12e783d9e682466db8651543f6f99850,adverse,0.304183
uuid-12e783d9e682466db8651543f6f99850,using the following search terms,0.642331
uuid-12e783d9e682466db8651543f6f99850,databases,0.315039
uuid-12e783d9e682466db8651543f6f99850,reported,0.556704
uuid-ddbc6a3273ff4e18b73b40158c1b3851,nivolumab,0.37166
uuid-ddbc6a3273ff4e18b73b40158c1b3851,Bristol-Myers Squibb,0.584779
uuid-ddbc6a3273ff4e18b73b40158c1b3851,evaluating,0.605349
uuid-ddbc6a3273ff4e18b73b40158c1b3851,not conducted any controlled clinical trials/studies,0.653756
uuid-ddbc6a3273ff4e18b73b40158c1b3851,considered investigational,0.417837
uuid-ddbc6a3273ff4e18b73b40158c1b3851,purposes other than its labeled indication must be considered investigational,0.375108
uuid-ddbc6a3273ff4e18b73b40158c1b3851,efficacy and safety of nivolumab,0.509979
uuid-4de75377ad5e4c32be4626c566c92914,patients,0.315933
uuid-4374904f15c24c94814e15c74b21589b,ASCO,0.807066
uuid-10101677a6424985b6bf6728e40c0bb9,considered investigational,0.402849
uuid-10101677a6424985b6bf6728e40c0bb9,small cell lung cancer,0.651985
uuid-10101677a6424985b6bf6728e40c0bb9,partial response,0.50367
uuid-10101677a6424985b6bf6728e40c0bb9,SCLC,0.736863
uuid-10101677a6424985b6bf6728e40c0bb9,therapy,0.843488
uuid-10101677a6424985b6bf6728e40c0bb9,relapsed,0.613852
uuid-10101677a6424985b6bf6728e40c0bb9,phase 1/2 study CA209-032,0.40439
uuid-10101677a6424985b6bf6728e40c0bb9,evaluates the efficacy of nivolumab monotherapy,0.330963
uuid-d3132ea5bb6e4779ab858ec4800b4db5,Bristol-Myers Squibb,0.341822
uuid-d3132ea5bb6e4779ab858ec4800b4db5,not conducted any controlled clinical trials/studies,0.304507
uuid-d3132ea5bb6e4779ab858ec4800b4db5,Opdivo,0.461382
uuid-d3132ea5bb6e4779ab858ec4800b4db5,Pubmed literature search,0.614325
uuid-d3132ea5bb6e4779ab858ec4800b4db5,purposes other than its labeled indication must be considered investigational,0.586645
uuid-d3132ea5bb6e4779ab858ec4800b4db5,not identify any citations relevant to your inquiry,0.606087
uuid-d3132ea5bb6e4779ab858ec4800b4db5,adverse,0.304183
uuid-d3132ea5bb6e4779ab858ec4800b4db5,using the following search terms,0.642331
uuid-d3132ea5bb6e4779ab858ec4800b4db5,databases,0.315039
uuid-d3132ea5bb6e4779ab858ec4800b4db5,reported,0.556704
uuid-7c40e7a741fa43f5a6c9aeef63a5d66d,requested,0.44769
uuid-7c40e7a741fa43f5a6c9aeef63a5d66d,trial,0.309472
uuid-7b27b1238f154079a5af8a032974e2eb,nivolumab,0.723465
uuid-7b27b1238f154079a5af8a032974e2eb,evaluating,0.496438
uuid-7b27b1238f154079a5af8a032974e2eb,not conducted any controlled clinical trials/studies,0.531455
uuid-7b27b1238f154079a5af8a032974e2eb,Pubmed literature search,0.868097
uuid-7b27b1238f154079a5af8a032974e2eb,purposes other than its labeled indication must be considered investigational,0.932448
uuid-7b27b1238f154079a5af8a032974e2eb,not identify any citations relevant to your inquiry,0.827771
uuid-7b27b1238f154079a5af8a032974e2eb,using the following search terms,0.813924
uuid-7b27b1238f154079a5af8a032974e2eb,efficacy and safety of nivolumab,0.345389
uuid-60a757d15d2d41feab6fc753e418b6db,ipilimumab,0.385692
uuid-60a757d15d2d41feab6fc753e418b6db,ASCO 2015,0.417944
uuid-60a757d15d2d41feab6fc753e418b6db,partial response,0.382425
uuid-60a757d15d2d41feab6fc753e418b6db,Stable disease,0.586335
uuid-60a757d15d2d41feab6fc753e418b6db,cohort,0.307748
uuid-2a53e8fbf24f4fe594de40466c1508e1,N Engl J Med,0.442834
uuid-2a53e8fbf24f4fe594de40466c1508e1,protocol,0.763252
uuid-2a53e8fbf24f4fe594de40466c1508e1,McDermott DF,0.733103
uuid-2a53e8fbf24f4fe594de40466c1508e1,Motzer RJ,0.811057
uuid-2a53e8fbf24f4fe594de40466c1508e1,phase 3 study,0.420895
uuid-2a53e8fbf24f4fe594de40466c1508e1,Escudier B,0.741048
uuid-2a53e8fbf24f4fe594de40466c1508e1,NEJM,0.402544
uuid-2a53e8fbf24f4fe594de40466c1508e1,et al.,0.660398
uuid-2a53e8fbf24f4fe594de40466c1508e1,J Clin Oncol,0.786367
uuid-2a53e8fbf24f4fe594de40466c1508e1,Topalian,0.392395
uuid-2a53e8fbf24f4fe594de40466c1508e1,phase 1 study,0.513779
uuid-2a53e8fbf24f4fe594de40466c1508e1,CA209-003,0.583337
uuid-2a53e8fbf24f4fe594de40466c1508e1,phase 2 study,0.675447
uuid-2a53e8fbf24f4fe594de40466c1508e1,present using the following search terms,0.304589
uuid-2a53e8fbf24f4fe594de40466c1508e1,investigating,0.633101
uuid-6ef3fb01ce7a4e71944e776067719e10,nivolumab,0.658786
uuid-6ef3fb01ce7a4e71944e776067719e10,Bristol-Myers Squibb,0.417954
uuid-6ef3fb01ce7a4e71944e776067719e10,evaluating,0.602184
uuid-6ef3fb01ce7a4e71944e776067719e10,not conducted any controlled clinical trials/studies,0.625875
uuid-6ef3fb01ce7a4e71944e776067719e10,Pubmed literature search,0.722578
uuid-6ef3fb01ce7a4e71944e776067719e10,purposes other than its labeled indication must be considered investigational,0.793729
uuid-6ef3fb01ce7a4e71944e776067719e10,not identify any citations relevant to your inquiry,0.692229
uuid-6ef3fb01ce7a4e71944e776067719e10,using the following search terms,0.674626
uuid-6ef3fb01ce7a4e71944e776067719e10,efficacy and safety of nivolumab,0.473902
uuid-9d18db281c5b48368fc504b4d1cd8e6c,OS,0.349054
uuid-9d18db281c5b48368fc504b4d1cd8e6c,95% CI,0.696869
uuid-9d18db281c5b48368fc504b4d1cd8e6c,respectively,0.747405
uuid-9d18db281c5b48368fc504b4d1cd8e6c,Objective response rate,0.596478
uuid-9d18db281c5b48368fc504b4d1cd8e6c,ORR,0.7237
uuid-9d18db281c5b48368fc504b4d1cd8e6c,Median overall survival,0.628269
uuid-9d18db281c5b48368fc504b4d1cd8e6c,monotherapy,0.48503
uuid-9d18db281c5b48368fc504b4d1cd8e6c,Median OS,0.660506
uuid-9d18db281c5b48368fc504b4d1cd8e6c,PD-L1,0.403686
uuid-9d18db281c5b48368fc504b4d1cd8e6c,docetaxel,0.487238
uuid-9d18db281c5b48368fc504b4d1cd8e6c,hazard ratio,0.689448
uuid-abac6d51efef4c808e8bdd6fd55b490a,phase 3 study,0.319955
uuid-abac6d51efef4c808e8bdd6fd55b490a,phase 1 study,0.446598
uuid-abac6d51efef4c808e8bdd6fd55b490a,Rizvi NA,0.340455
uuid-abac6d51efef4c808e8bdd6fd55b490a,mg,0.54474
uuid-abac6d51efef4c808e8bdd6fd55b490a,CA209-003,0.386745
uuid-abac6d51efef4c808e8bdd6fd55b490a,phase 2 study,0.37122
uuid-abac6d51efef4c808e8bdd6fd55b490a,kg,0.481395
uuid-e30b64204a134c51b15657444b3cc65d,considered investigational,0.30457
uuid-e30b64204a134c51b15657444b3cc65d,melanoma,0.387656
uuid-e30b64204a134c51b15657444b3cc65d,small cell lung cancer,0.517146
uuid-e30b64204a134c51b15657444b3cc65d,partial response,0.323082
uuid-e30b64204a134c51b15657444b3cc65d,SCLC,0.592551
uuid-e30b64204a134c51b15657444b3cc65d,therapy,0.86274
uuid-e30b64204a134c51b15657444b3cc65d,relapsed,0.390331
uuid-c5e14a3dd2274f58a29bf37ba73f1d6f,OS,0.349054
uuid-c5e14a3dd2274f58a29bf37ba73f1d6f,95% CI,0.696869
uuid-c5e14a3dd2274f58a29bf37ba73f1d6f,respectively,0.747405
uuid-c5e14a3dd2274f58a29bf37ba73f1d6f,Objective response rate,0.596478
uuid-c5e14a3dd2274f58a29bf37ba73f1d6f,ORR,0.7237
uuid-c5e14a3dd2274f58a29bf37ba73f1d6f,Median overall survival,0.628269
uuid-c5e14a3dd2274f58a29bf37ba73f1d6f,monotherapy,0.48503
uuid-c5e14a3dd2274f58a29bf37ba73f1d6f,Median OS,0.660506
uuid-c5e14a3dd2274f58a29bf37ba73f1d6f,PD-L1,0.403686
uuid-c5e14a3dd2274f58a29bf37ba73f1d6f,docetaxel,0.487238
uuid-c5e14a3dd2274f58a29bf37ba73f1d6f,hazard ratio,0.689448
uuid-7765a77a98984e3bac8ac08a6dbf71c3,ipilimumab,0.385692
uuid-7765a77a98984e3bac8ac08a6dbf71c3,ASCO 2015,0.417944
uuid-7765a77a98984e3bac8ac08a6dbf71c3,partial response,0.382425
uuid-7765a77a98984e3bac8ac08a6dbf71c3,Stable disease,0.586335
uuid-7765a77a98984e3bac8ac08a6dbf71c3,cohort,0.307748
uuid-fefef3c6eef24413b3746a386193242b,requested,0.543767
uuid-a3807bd39aef482787a907038ab46cf5,N Engl J Med,0.616236
uuid-a3807bd39aef482787a907038ab46cf5,respectively,0.409266
uuid-a3807bd39aef482787a907038ab46cf5,ASCO,0.373445
uuid-a3807bd39aef482787a907038ab46cf5,ESMO,0.378373
uuid-a3807bd39aef482787a907038ab46cf5,Brahmer J,0.712806
uuid-a3807bd39aef482787a907038ab46cf5,docetaxel,0.327482
uuid-a3807bd39aef482787a907038ab46cf5,Horn L,0.502372
uuid-18a8f69291104e06babb54e76a694e71,nivolumab,0.58179
uuid-18a8f69291104e06babb54e76a694e71,Bristol-Myers Squibb,0.323753
uuid-18a8f69291104e06babb54e76a694e71,evaluating,0.480552
uuid-18a8f69291104e06babb54e76a694e71,not conducted any controlled clinical trials/studies,0.505284
uuid-18a8f69291104e06babb54e76a694e71,considered investigational,0.3808
uuid-18a8f69291104e06babb54e76a694e71,Pubmed literature search,0.384236
uuid-18a8f69291104e06babb54e76a694e71,purposes other than its labeled indication must be considered investigational,0.476325
uuid-18a8f69291104e06babb54e76a694e71,not identify any citations relevant to your inquiry,0.342344
uuid-18a8f69291104e06babb54e76a694e71,using the following search terms,0.324153
uuid-18a8f69291104e06babb54e76a694e71,efficacy and safety of nivolumab,0.388205
uuid-9fc2851bf17448d9978662da628ec998,Opdivo,0.395537
uuid-9fc2851bf17448d9978662da628ec998,Pubmed literature search,0.505032
uuid-9fc2851bf17448d9978662da628ec998,purposes other than its labeled indication must be considered investigational,0.479284
uuid-9fc2851bf17448d9978662da628ec998,not identify any citations relevant to your inquiry,0.503455
uuid-9fc2851bf17448d9978662da628ec998,using the following search terms,0.528681
uuid-9fc2851bf17448d9978662da628ec998,reported,0.458319
uuid-94db51ec47c94aa9b7f2883c3b434eea,monotherapy,0.318106
uuid-94db51ec47c94aa9b7f2883c3b434eea,mg,0.777152
uuid-94db51ec47c94aa9b7f2883c3b434eea,kg,0.831127
uuid-94db51ec47c94aa9b7f2883c3b434eea,relapsed,0.436495
uuid-94db51ec47c94aa9b7f2883c3b434eea,cohort,0.632172
uuid-5c71c3b9613746f2bf96ad5a8f53bd62,provided in the Detailed Information,0.578509
uuid-5c71c3b9613746f2bf96ad5a8f53bd62,clinical,0.470357
uuid-b2a3284504664d08816895bc688dd785,respectively,0.397695
uuid-1b13d0816d4e438b891e38fded75da0b,nivolumab,0.438416
uuid-1b13d0816d4e438b891e38fded75da0b,use of nivolumab for the treatment,0.317928
uuid-1b13d0816d4e438b891e38fded75da0b,patients,0.681271
uuid-1b13d0816d4e438b891e38fded75da0b,considered investigational,0.571476
uuid-1b13d0816d4e438b891e38fded75da0b,patients with advanced or metastatic,0.436263
uuid-1b13d0816d4e438b891e38fded75da0b,nivolumab combined with ipilimumab,0.414875
uuid-1b13d0816d4e438b891e38fded75da0b,tumors,0.726655
uuid-1b13d0816d4e438b891e38fded75da0b,small cell lung cancer,0.62662
uuid-1b13d0816d4e438b891e38fded75da0b,SCLC,0.573895
uuid-1b13d0816d4e438b891e38fded75da0b,therapy,0.302303
uuid-1b13d0816d4e438b891e38fded75da0b,grade 3 to 4 AEs,0.317867
uuid-1b13d0816d4e438b891e38fded75da0b,phase 1/2 study CA209-032,0.579859
uuid-1b13d0816d4e438b891e38fded75da0b,evaluates the efficacy of nivolumab monotherapy,0.566793
uuid-9a02ca4a6bc74ea58754ef8cda4e5628,OS,0.493666
uuid-9a02ca4a6bc74ea58754ef8cda4e5628,95% CI,0.872793
uuid-9a02ca4a6bc74ea58754ef8cda4e5628,respectively,0.581917
uuid-9a02ca4a6bc74ea58754ef8cda4e5628,Objective response rate,0.558489
uuid-9a02ca4a6bc74ea58754ef8cda4e5628,ORR,0.705401
uuid-9a02ca4a6bc74ea58754ef8cda4e5628,PFS,0.331929
uuid-9a02ca4a6bc74ea58754ef8cda4e5628,Median overall survival,0.793083
uuid-9a02ca4a6bc74ea58754ef8cda4e5628,monotherapy,0.422517
uuid-9a02ca4a6bc74ea58754ef8cda4e5628,Median OS,0.808565
uuid-9a02ca4a6bc74ea58754ef8cda4e5628,PD-L1,0.302111
uuid-9a02ca4a6bc74ea58754ef8cda4e5628,docetaxel,0.481228
uuid-9a02ca4a6bc74ea58754ef8cda4e5628,hazard ratio,0.844622
uuid-9a02ca4a6bc74ea58754ef8cda4e5628,Median duration of response,0.34536
uuid-4bfb1b2fbd9d4baea15b543d9138e03c,evaluating,0.350845
uuid-4bfb1b2fbd9d4baea15b543d9138e03c,not conducted any controlled clinical trials/studies,0.345107
uuid-4bfb1b2fbd9d4baea15b543d9138e03c,search of published literature,0.385331
uuid-4bfb1b2fbd9d4baea15b543d9138e03c,Additionally,0.40981
uuid-4bfb1b2fbd9d4baea15b543d9138e03c,ongoing,0.457998
uuid-4bfb1b2fbd9d4baea15b543d9138e03c,PubMed and EMBASE,0.378285
uuid-4bfb1b2fbd9d4baea15b543d9138e03c,detailed search of www.clinicaltrials.gov,0.428522
uuid-4bfb1b2fbd9d4baea15b543d9138e03c,efficacy and safety of nivolumab,0.407868
uuid-4bfb1b2fbd9d4baea15b543d9138e03c,not identify any planned,0.444729
uuid-4bfb1b2fbd9d4baea15b543d9138e03c,combination,0.388252
uuid-4bfb1b2fbd9d4baea15b543d9138e03c,BMS,0.316104
uuid-4bfb1b2fbd9d4baea15b543d9138e03c,not identify any citations relevant to your request,0.438151
uuid-4bfb1b2fbd9d4baea15b543d9138e03c,present using the following search terms,0.377101
uuid-3d369ecaa5cc403c97e6595446390fc9,evaluating,0.316713
uuid-3d369ecaa5cc403c97e6595446390fc9,not conducted any controlled clinical trials/studies,0.331856
uuid-70caa0bb213d4457a7fbfb4622296ac5,Bristol-Myers Squibb,0.31164
uuid-70caa0bb213d4457a7fbfb4622296ac5,use of nivolumab for the treatment,0.529461
uuid-70caa0bb213d4457a7fbfb4622296ac5,evaluating,0.579273
uuid-70caa0bb213d4457a7fbfb4622296ac5,not conducted any controlled clinical trials/studies,0.473077
uuid-70caa0bb213d4457a7fbfb4622296ac5,efficacy,0.587374
uuid-70caa0bb213d4457a7fbfb4622296ac5,NSCLC,0.602232
uuid-70caa0bb213d4457a7fbfb4622296ac5,non-small cell lung cancer,0.624982
uuid-70caa0bb213d4457a7fbfb4622296ac5,patients,0.52064
uuid-70caa0bb213d4457a7fbfb4622296ac5,considered investigational,0.385649
uuid-70caa0bb213d4457a7fbfb4622296ac5,not approved,0.520876
uuid-70caa0bb213d4457a7fbfb4622296ac5,clinical trials investigating the safety,0.461143
uuid-70caa0bb213d4457a7fbfb4622296ac5,efficacy and safety of nivolumab,0.468498
uuid-70caa0bb213d4457a7fbfb4622296ac5,safety of nivolumab monotherapy,0.599027
uuid-70caa0bb213d4457a7fbfb4622296ac5,platinum-based doublet chemotherapy,0.303376
uuid-84c83f4bf3b54fb1a2d6c2d2344959cd,patients,0.474018
uuid-84c83f4bf3b54fb1a2d6c2d2344959cd,considered investigational,0.76629
uuid-84c83f4bf3b54fb1a2d6c2d2344959cd,patients with advanced or metastatic,0.510834
uuid-84c83f4bf3b54fb1a2d6c2d2344959cd,nivolumab combined with ipilimumab,0.496577
uuid-84c83f4bf3b54fb1a2d6c2d2344959cd,tumors,0.599445
uuid-84c83f4bf3b54fb1a2d6c2d2344959cd,small cell lung cancer,0.943116
uuid-84c83f4bf3b54fb1a2d6c2d2344959cd,SCLC,0.953292
uuid-84c83f4bf3b54fb1a2d6c2d2344959cd,Antonia SJ,0.330694
uuid-84c83f4bf3b54fb1a2d6c2d2344959cd,therapy,0.620702
uuid-84c83f4bf3b54fb1a2d6c2d2344959cd,phase 1/2 study CA209-032,0.804203
uuid-84c83f4bf3b54fb1a2d6c2d2344959cd,evaluates the efficacy of nivolumab monotherapy,0.741414
uuid-b99313c485ab483192365dcfd4579783,use of nivolumab for the treatment,0.505768
uuid-b99313c485ab483192365dcfd4579783,evaluating,0.374288
uuid-b99313c485ab483192365dcfd4579783,not conducted any controlled clinical trials/studies,0.361973
uuid-b99313c485ab483192365dcfd4579783,considered investigational,0.617891
uuid-b99313c485ab483192365dcfd4579783,small cell lung cancer,0.342835
uuid-b99313c485ab483192365dcfd4579783,SCLC,0.33153
uuid-b99313c485ab483192365dcfd4579783,phase 1/2 study CA209-032,0.327121
uuid-9cfd1ea560cf487da91b8194a802a14b,use of nivolumab for the treatment,0.374706
