doc_id,doc_text,doc_date,Subset 0,Subset 0_centrality,Theme 0,Theme 1,Theme 2,Theme 3,Theme 4,Theme 5,Theme 6
uuid-a5459a185fdb4d1888d9065b5557a661,HCP described use of non-steroidal agents in decreasing cerebral edema. Specifically she has positive clinical experience using Avastin in patients with brain mets (treated with radiation or IO therapy) in which the edema was non-responsive to steroids.,0, 12,0.103037,0,0,0,0,0,0,0
uuid-7cb8f146c9bf4a75b3ecda34b27351f5,"OS and DOR are much more important end points than PFS, BMS should continue going for the gold - OS.",0, 9,0.0493375,0,0,0,0,0,0,0
uuid-9c4404876b984ce9815cc05809bd5dd4,Lung TL commented he had a patient on Nivo for 5 months and was hesitant about q2w checking lab values.  Patients had TSH go from 2 to >100 in 2 weeks.  He mentioned he now has a new respect for diligent lab monitoring!,0, 9,0.114309,0,0,0,0,0,0,0
uuid-e8e80868ce1f435280100aaf503579c5,"I met with NCCN panelist for SCLC (though sees mostly NSCLC) at an NCCN center in  midwest.  She offered these insights:

She stated in her patient population she is seeing patients come in with info, asking for pembro as it did not ""fail"" trial like nivo.  Patients on nivo not asking to switch

On NCCN panel and SCLC she stated that Nivo and Nivo/Ipi given 2B rather quickly and without much discussion.  Stated this was bar was so low in second line SC.  She stated this ""sort of thing"" is considered by panel.  Stated bar would be somewhat higher in first line SCLC  (Topo/etc. has good RR but poor DOR, both important)

She, like others, felt pembro would likely get NCCN listing at 50% when data published.  She felt for nivo in first line the bar for listing would be quite high.  i.e. as pembro failed primary endpoint, if there was positive data (say at ESMO) for a cut-off above 5%, that data would have to be very good to get a listing.  This contrasts to most other panelists opinions I have heard.

On the design of 026 she felt that BMS probably had good advice given to us at ad boards when designing trial but we did not listen (she did not expand on this)

She stated that her institution just started testing for PDL-1 in house.  Prior it took 2-3 weeks for results.  Now takes 2 days",0, 9,0.179286,0,0,0,0,0,0,0
uuid-c266bb1a2b5d4e948eab231830ca0add,"Local TL commented that the 026 press release was disappointing but that it might finally answer the question of which PDL1 expression level is necessary. He feels the 50% level excludes many patients that could have benefit and suspects the right level is probably closer to 20%. He also feels that the results of this study now further support that testing is probably important and if nothing else, will give the physician a better idea of what to expect going into treatment.",0, 9,0.160529,0,0,0,0,0,0,0
uuid-84a381e374794616ab8c1fbdba3e93d9,"Local HCP expressed frustration over new flat dosing of Opdivo stating that it's difficult to explain to patients that have been receiving and doing well on a certain dose why they'll now be receiving in some cases considerably more or less drug. She felt the change was quite abrupt and the education-to-patients part of it is entirely missing, which she felt up to this point BMS has done exceptionally well with new drugs, etc. She understands that while the science may support it, it's difficult to justify this to patients that have been receiving drug for quite some time now.",0, 9,0.106126,0,0,0,0,0,0,0
uuid-c3952c1f56ac4cf19ef665644cebdc5b,"Continued hesitancy of community HCPs in utilizing high dose corticosteroids in managing IMARs.  In some of these practices, nurse are well aware of benefits and efficacy in treating IMARs with corticosteroids.  Physicians do not have comfort using high dose, thus reporting inability to taper corticosteroids in some cases.",0, 9,0.0195412,0,0,0,0,0,0,0
uuid-2a30f77483574c28b2b264bad8e70980,"HCPs, in particular nurses, have reacted positively to the flat dose Nivo approval, however several - particularly those who have participated on our clinical trials - were surprised that the 30min infusion time was also not updated yet.  They state that with a growing number of patients/dz states on I-O, that infusion time is still an competitive disadvantage for BMS as chair space is really becoming a real problem.",0, 9,0.142097,0,0,0,0,0,0,0
uuid-2b3c970e710140ce944aea93fcf4cb9a,"LTL shared story of a PDL1 negative patient enrolled on CA209-153 who experienced a rapid near CR and has maintained response for nearly 1 year.  Based on this experience, TL stated that he ""would deny a 2L+ NSCLC patient nivo based on lack of PDL1 status""",0, 9,0.182029,0,0,0,0,0,0,0
uuid-3c75a16489af40f597e9e302b19cd485,"From the HOPA podium, pharmacist mentioned that recently his patients on Keytruda are complaining of fatigue. These Patients have been on Keytruda for 3-5 years and now are mentioning they want to come off therapy due to fatigue.",0, 3,0.18201,0,0,0,0,0,0,0
uuid-8d3e412aad7340a19e1729db47fcbb3d,"During a HOPA poster discussion, researcher mentioned that they sent out surveys to practitioners asking if Opdivo and Keytruda are interchangeable. No data was presented but these are the type of conversations occurring in the community.",0, 3,0.00505539,0,0,0,0,0,0,0
uuid-9af4440336114eed809c63574bcac959,"HCP shared that he is requesting PDL1 status on all newly diagnosed NSCLC patients via Caris; in most cases, there is not enough tissue to evaluate PDL1. He stated that he is not using PDL1 status to make a decision between which anti-PD1 to order, but rather provide him with information to help determine when to switch a patient from first line chemo to nivolumab.",0, 3,0.151158,0,0,0,0,0,0,0
uuid-cebeafddea8e4872816e673bf230a392,"A large regional GU TL told me that his order of using agents for metastatic RCC is first pazopanib, 2nd line nivolumab, 3rd line cabo, 4th line axitinib, and 5th line levantinib.",0, 9,0.105481,0,0,0,0,0,0,0
uuid-9fec03ad9d474a8a920a957ca5b8bc00,"Met with a regional melanoma AI at a high volume regional institution, who leads his institution?s lab and works collaboratively with melanoma medical oncologists at his institution, who provided the following unsolicited insights:
?	AI disclosed that his organization is attempting to establish multiple cancer centers of excellence across the bay area, with specific centers taking on expertise for specific types of cancers or service lines.
?	Centers of excellence would have the goal of becoming accredited as a cancer center of excellence in specific types of cancer, such as breast cancer, melanoma, lung, and liver as examples.
?	AI disclosed his organization has vision of creating an organizational specific cancer research consortium.
?	He said he sits on the organization?s oncology standards committee, which is tasked with realizing the above vision. 
?	His organization has launched the ?Precision Cancer Program? that focuses on the capability to collect tissue to do next generation sequencing and potential animal xenograft research.",0, 9,-0.0615446,0,0,0,0,0,0,0
uuid-87f7b465666b43b2800d9d5b46ee1d5e,"A high volume Nivo practice spoke to me regarding the new flat dose of 240 mg.  They expressed that they have had a ""horrible"" time in the past getting insurance to pay for on-label Nivo as a general rule and they are anticipating that the payers are going to push back hard on reimbursing the flat dose (at least for the near future).  They have already spoken to the interim ARM prophylactically to mitigate any insurance issues that might come up.",0, 9,0.126051,0,0,0,0,0,0,0
uuid-66bd72551e8e4994b635e1c0d2fed7b1,"Denver area physician who supports use of Opdivo in RCC discussed using it over Cabozantinib in the 2nd line setting and notes he attended an Ad Board for that company recently where he shared this with the attendees.
Same physician however, states that although he has prior experience with ChemoBioTx in Melanoma, he would not use the Regimen in patients due to its toxicities,  He feels that until there is data showing it is better to use in combination rather than give sequential, he will continue to do sequential therapy.",0, 3,0.192555,0,0,0,0,0,0,0
uuid-adbe8e0128214f03b32b99d75f23c461,"Regional TL mentioned that he, and essentially all colleagues look at 024 and 026 and feel if BMS picked higher cut-off nivo would have been positive.  Feel no difference between agents",0, 9,0.138968,0,0,0,0,0,0,0
uuid-b5465881662e4d3d8bc9a35beef27c47,"RTL in melanoma who has general conservative treatment strategies, stated that she considers Crohn's and Multiple Sclerosis ""absolute contraindications to I-O therapy, including single agent PD-1""",0, 9,0.129108,0,0,0,0,0,0,0
uuid-e76b74ae6129484293be91ec95c71e9a,Community HCP reporting that he is seeing all his OPDIVO patients every treatment and is still having to discontinue treatment due to pneumonitis.  Teaching provided to nurses and support staff around identifying symptoms early.  Patients needing to be educated on contacting office with early onset of changes from baseline so patients do not need to be discontinued..  Perception here is that physicians feels he is closely following patient and still patients having IMARs requiring d/c of treatment and lesser response rate with this office.  Physician hesitating use of OPDIVO and possibly use PEMBRO in his high PDl-1 expressors which means he now wants to test where is was not testing.,0, 9,0.0995254,0,0,0,0,0,0,0
uuid-d3a45aa8bd6b4c8da36ffa3a6a79014c,"GU-only community RTL shared story of 2 advanced prostate cancer patients who had failed  'all available therapies' yet had ""exceptional PSA responses"" to nivo+cabozatanib as a last ditch effort.  

One patients had PSA of ~5000, decreased to ~600 on nivo monotherapy, added cabozatanib and decreased to 27.  Another patients had PSA 3000, down to 300 on nivo, added cabo PSA into the teens.  

Stated that he in interested to do some further biomarker studies (ie, profiling pre/post biopsies) and writing up as a case report.",0, 9,0.126657,0,0,0,0,0,0,0
uuid-d964204ab34746ebb15dc7fa4e4a605c,"A community HCP using OPDIVO off-label in many patients with poor performance status.  He feels these patients cannot tolerate chemo.  He is treating most of these patients with off-label OPDIVO and patients are responding and having improved performance status, ie some patients presenting in wheelchairs and now are walking.  Also some of these patients would probably be on hospice, but with OPDIVO surviving even 6,8, 10 months later.",0, 9,0.147535,0,0,0,0,0,0,0
uuid-15d7e3a04b894c1a9be97d5102f78e47,Requesting that endocrinologist be educated on the various endocrinopathies and its incidences due to immunotherapy. Possibly consider sending patient at baseline so access to endocrinologist is easier once onset of endocrinopathy especially most of these endocrinopathies may be lifelong.,0, 9,0.0381587,0,0,0,0,0,0,0
uuid-ab4247a84699428fb0ddcfa0023f3522,"RTL from a major academic institution was extremely delighted that nivo + ipi was added to the NCCN guidelines for SCLC.  As a result of the NCCN guidelines, RTL started a SCLC patient on nivo + ipi and the patient has been doing well so far.",0, 9,0.195284,0,0,0,0,0,0,0
uuid-3a4369c39d2840359578f77c327d6b2d,"A national thought leader on renal cancer from a Northeast NCCN institution advocated a Q3W dosing for nivolumab in RCC as a cost-saving measure that also increased patient convenience.  He substantiated his argument by pointing out that the clinical efficacy in ORR, PFS and OS are identical for CheckMate 010 and CheckMate 025, though the former trial uses a Q3W dosing schedule.  He believes that FDA would accept a single arm trial that shows non-inferiority in OS to change the labeling to a Q3W dosing.",0, 8,0.102533,0,0,0,0,0,0,0
uuid-60973c4016cd4fc89c71cc9007f36220,"With the bar set so high with the treatments we have now for cHL, this RTL is very concerned folks will easily use OPDIVO and give up efficacy when these patients could and are being cured.",0, 5,0.242869,0,0,0,0,0,0,0
uuid-eb1b7d0db9d145fb98f4a9dbee1ad2b5,"Regional TL for Hodgkin Lymphoma reports that he currently has 13 patients on anti-PD1 with HL. All patients were previously heavily treated. 12 are on Keytruda and 1 is on Opdivo. The reason for more Keytruda, as per the RTL, simply because the insurance companies were quicker to approve Keytruda than OPDIVO. He believes this is because Keytruda was approved first.",0, 3,0.225176,0,0,0,0,0,0,0
uuid-19c87f95d39f4fcdb094850a6b6c247d,"During highlights from ASCO review, question was posed about how long to continue anti PD-1 therapy in responders. Both the melanoma and lung presenters acknowledged this is an important question. Melanoma TL commented that he will stop treatment after 2 consecutive scans in patient with CR (did not mention how long on therapy before making this decision). TL has also done this with combination targeted therapy--5 out of 6 patients continue to do well after stopping treatment.",0, 6,0.169891,0,0,0,0,0,0,0
uuid-a76082802b7645df86539c57f676ff91,"National Thought leader answering questions about PDL1 testing at a recent dinner presentation stated:
1.  I think PDL1 data will be big at ASCO this year, but I think it will take a big step back.  I think the data will muddy the water more than it already is.  
2. PDL1 (expression) will be something big in the future, but right now we just don't know enough about it to use the data correctly.  
3.  Regardless of the PDL1 expression you are doing your patients a disservice if you are not using Opdivo 2L in your NSCLC patients.",0, 3,0.0358944,0,0,0,0,0,0,0
uuid-7db31babc7af48119b6ae2bd09bbe89e,"A National TL at a regional meeting stated:  

PDL1 Testing is so inconsistent, so inaccurate, has so many variables (primary vs met, mets from different organs, fresh biopsy vs archive, biopsy prior to therapy vs after chemo) that to not give a patient I/O therapy because they are PDL1 negative is the wrong answer because you are likely to miss out on a patient population that will clearly benefit from therapy.",0, 3,0.125853,0,0,0,0,0,0,0
uuid-6a233aeee72244818dfc0b96dbd420fc,"National Lung TL stated:  BMS gambled that PDL1 staining wouldn't be a very good marker for 2L NSCLC, and it looks like it worked out.  I only test for PDL1 in NSCLC patients that are ""Never Smokers"".

This is because she believes that PDL1 might be more prognostic for patients with higher mutational burden, thus the Never Smoker population is tested for PDL1.",0, 3,0.00910943,0,0,0,0,0,0,0
uuid-e279685f76704c2e870ca4c4b8febce9,A National Lung TL stated that she thinks that is the use of Chemotherapy in 1L NSCLC when the option of IO therapy is available shows a clear disregard for the best outcome of the patient.,0, 3,0.150105,0,0,0,0,0,0,0
uuid-26d50ac6737442a188aca7de0afc8b2a,"Panel discussion at regional meeting several key Thought leaders spoke about PD1's in multiple tumor types:
1.  The key to combination therapy is going to be patient selection, finding something that says ""this patient will do better on combo, this patient will do better on mono.""  
2.  Panel stated multiple times (across tumor type) that there is no difference between PD1's (Pembro vs Nivo) and went as far as to say that PDL1 blockers will likely not show much of an efficacy difference either.",0, 3,0.222731,0,0,0,0,0,0,0
uuid-198fc58c52d540e8ae88c7a662bdc957,"In regard to efficacy vs safety of using regimen for 1L metastatic Melanoma treatment:  

Regional TL stated:  Steroids are being used so much faster in solid tumor inpatient treatment for AEs.  Even more than just 1 year ago.  Anyone who sees that a patient is on I/O therapy has been pulling the trigger on steroids first, asking questions second.  I think comfort allows for us to be more aggressive with treatment and clearly the more aggressive option is the Combo (Regimen).",0, 3,0.261262,0,0,0,0,0,0,0
uuid-37c1241a1e7a4469a223a2f2126ae09f,Academic TL noted during an SIV for the CA209-436 trial that they already have 2 patients that they have waiting to put on the trial and expect many more.   He likes the study and is excited about the combination of the two drugs for NHL.,0, 3,0.150973,0,0,0,0,0,0,0
uuid-5feb01c4df10421398719bb9f592c09d,MD perception of Merck is that they throw trials together haphazardly. MD is choosing Opdivo because of the clinical support and the robustness of BMS phase 3 studies.,0, 8,0.0527985,0,0,0,0,0,0,0
uuid-486f0304edb8476598cddc1975330a3c,"A Lung TL told me he would like to see a breakdown of the Nivo -026 data.  The TL feels that OS may prove positive in the end but suggested that feels the data may prove similar efficacy but better tolerability.  If that is the case, the TL would rather give Nivo a chance in the PD-1 >5%-49% range versus a platinum doublet",0, 8,0.140364,0,0,0,0,0,0,0
uuid-836e10216011488db783adccd179ba86,HCP reports NSCLC pt currently on Opdivo >6 months has achieved partial response. Last week patient came to clinic requesting Opdivo be discontinued due to recent news of negative trial. HCP reminded patient they had achieved a PR and did not take patient off Opdivo despite patients concern.,0, 8,0.147047,0,0,0,0,0,0,0
uuid-a6f75826519847acbcc6d5c8e18d18dd,Cigna AVP of Pharma Contracting inquired about the BMS position on recent NICE and ICER negative comments on Opdivo and I/O therapy in general.  NAE and HEOR Director deferred the question to a later date as we did not feel adequately prepared to respond at this time.,0, 11,0.000486895,0,0,0,0,0,0,0
uuid-0e6f775aabad4395a4883729cf004eb0,"RTL does not see a major difference at this time between efficacy of Nivo, Pembro, and Atezo. Referred to them as coke, pepsi, and RC cola. Says that prefers q3week dosing rather than q2week as a convenience factor. RTL will be interested to see how maintenance q4week studies in Nivo result. He feels all three could likely be given q4week and be just as effective.",0, 11,0.0951051,0,0,0,0,0,0,0
uuid-8b77c59d83f04fbfbcd1a25ac558675f,"RTL stated would use pembro frontline in the rec/met setting even if PDL1 was below the cut off of 50%. Did not give an exact cut off point, but stated that he would go as low as 30% even. Does not feel that there is huge difference between 30-50% expressers. Also, does not foresee kick back from payers. Says all payers are interested in is positive or negative results regardless of assay used.",0, 11,0.0844505,0,0,0,0,0,0,0
uuid-1485b070cd9d49caa4fa3cdf326c1ac8,"A RTL from Boston shared a grand rounds a that ""No one PD-1/PD-L1 inhibitor is better then the other."" He added that ""Study design and the various endpoint give some advantage over others.""",0, 10,0.0752991,0,0,0,0,0,0,0
uuid-491c88e9e6ea4211b9c35d4a927bf87a,"A RTL from a Major Hospital in Boston shared at grand rounds that they do not perform PD-L1 testing for their NSCLC pts (beside if required by clinical trials).  He added that now that Keynote-024 is positive, they will have to test PD-L1 in all their 1st line NSCLC pts.  He did not specific which PD-L1 test his institution will be using.",0, 10,0.042724,0,0,0,0,0,0,0
uuid-4a1f95b8611c487bb6e742082f1e5362,"ESI Clinical lead questioned whether there are any significant differences between Opdivo and Keytruda during a recent SCCHN and post-ESMO discussion.  HSL and HEOR response focused on the broader range of indications, well designed clinical trials with OS for most, and comprehensive R&D program as distinguishing advantages for Opdivo that have led to a strong market leadership position.",0, 11,0.0112218,0,0,0,0,0,0,0
uuid-0ed9ad7a9fd5452cab7253c4c63e170c,"A regional TL told me that she had an HCC patient that she was able to get Opdivo approved for off-label; however, after the first dose the patient elected to stop treatment because he watched our commercial on TV and said that he was too scared of the side effects that were presented.",0, 12,0.120422,0,0,0,0,0,0,0
uuid-2ee388f2b59d47a7bbcfbe71690e52a5,"Data from the Blueprint project was presented at the Fall SWOG meeting. Presenter discussed the data re: different results if assays and algorithms are mismatched (37%). Mismatching is high risk and not recommended. It was stated that the 22C3 assay will be the standard assay, and there is a need to analyze specimens from other companies/assays using 22C3.",0, 9,-0.05301,0,0,0,0,0,0,0
uuid-0f1af52b350c429398b8a997ba55c396,A community TL shared that BMS has been very generous and supportive of underinsured patients and that this was a big distinction between BMS and other companies although that lately he has noticed that it has taken longer than in the past to hear from BMS.,0, 3,0.0604668,0,0,0,0,0,0,0
uuid-9863a66b959b47b9a88f8bf3b15d39ce,An additional sub-study (S1400F) is being proposed for Lung-MAP. It is a phase II study of durvalumab + tremelimumab as therapy for previously treated checkpoint inhibitor refractory patients with squamous NSCLC.,0, 9,0.0611119,0,0,0,0,0,0,0
uuid-dd0933e1a0844394848dfa45fbb34dcc,"National Lymphoma TL discussed the results of Nivo in cHL.  Stated that because of agents line Nivo, in the not too distant future, cHL patients will not see chemotherapy in the front line.",0, 6,0.140053,0,0,0,0,0,0,0
uuid-74a489d8b942441c99e4f0058b01fb91,"Local lymphoma TL discussed the safety of allo-SCT after Nivo for relapsed refractory cHL.  In looking at the Nivo cHL label, he said that he was not surprised by the severe GVHD due to the large % of recipients that received non-myeloablative conditioning...likely did not remove recipient T cells and could participate in post-transplant immune response - cytokine production etc.",0, 6,0.0675827,0,0,0,0,0,0,0
uuid-871363925aba473f913b9bb4acf18569,Pharmacist at an academic institution shared that they have been using the flat dosing of pembrolizumab of 200 mg in most patients to reduce the wastage of pembro with the 100 ml vial size. He shared that all future trials will be using this dose.,0, 3,0.118212,0,0,0,0,0,0,0
uuid-fe8eba1523524b74b6a3cbaa8fa4fd7c,"Lung RTL stated PD-L1 expression is perceived as not being a reliable biomarker but it's being compared to ALK translocation or EGFR mutation which are more reliable because of the biological nature.  He does does test in the 2L for nonSq NSCLC, but uses results to help inform patients of magnitude of response.",0, 6,-0.00119708,0,0,0,0,0,0,0
uuid-5576cae62a0945bcaefb7c5b807269e4,"[026 Top 300] HCP from a community institution mentioned that 026 was disappointing, but indicates that single-agent nivo was no worse than standard of care.

Interestingly, HCP has given nivo monotherapy for a first-line NSCLC patient about 9 months ago.  Patient has been doing fine thus far, so HCP thinks that the addition of ipi 1 mg/kg q6w (227) would be very advantageous to see higher expected response rates.",0, 12,0.130841,0,0,0,0,0,0,0
uuid-4ba83e184d3144e3a58c6a0e5ed5d1fa,An HCP from a large community center stated that delayed toxicities with Nivolumab or Ipilimumab and the potential of their occurrence after discontinuation of therapy is a major concern. The HCP mentioned that at their clinic they have had several patients who developed late-onset toxicities following treatment with Nivolumab.,0, 12,0.0944806,0,0,0,0,0,0,0
uuid-b5a7a6bfde08482b83acceddbcd618bf,"RTL from a top academic institution mentioned that atezo has now become their I-O therapy of choice in second-line NSCLC.  This is due to less frequent dosing of q3w (vs. q2w) freeing up the queue within the infusion centers.  RTL inquired if there are alternate dosing schemes planned, and reactively discussed CheckMate 384 (CA209-384) regarding q2w vs. q4w dosing.",0, 12,0.0740637,0,0,0,0,0,0,0
uuid-fd2c129e898e4b1997d0ec99a022109f,"All TL's I have recently spoken to have shared that they are changing all their patients to flat dose, regardless of the weight-based dosing that they were on before.  They mentioned they are changing to flat dose because it is the new dosing per label and not because health plans are requiring it.",0, 10,0.0458878,0,0,0,0,0,0,0
uuid-952ccf78883448eaa54288e6777a7d35,"Multiple HCPs shared that if 1L mel patient does not have enough performance status for ipi/nivo combo, they will almost always use Pembro over Nivo monotherapy due to Q3w dosing and perception that ""their data is better there"". TLs were unaware that Pembro PI data came from 10mg/kg trial (KN-006).  HCPs also largely unaware of nivo mono 1L data, possibly due to lack of promotional materials, etc. Reviewing -066 and -067mono TL acknowleged nivo data was probably""even a little better"" however still would prefer pembro for q3w dosing.",0, 2,0.119467,0,0,0,0,0,0,0
uuid-b342a009596b466680c29987d0aca42c,"community GU RTL who had significant experience with cabozatanib in previous prostate studies, shared that the he experienced very significant toxicities with the drug, even with dose reduction, in that trial and will likely not use it in RCC.  Current treatment strategy generally: sunitinib-->nivolumab->everolimus-->axitinib->single agent bevacizumab.  TL does not anticipate that he will change his patterns once cabo is approved, but states that if approved, would consider using levatinib+everolimus preferentially for 3L.",0, 2,0.268423,0,0,0,0,0,0,0
uuid-f607d4502c954c4eae9fa609d7bac2a9,Local TL stated interest in collaboration with BMS to look at Richter's transformation in CLL with Opdivo and ibrutinib.,0, 12,0.0281828,0,0,0,0,0,0,0
uuid-36d3209e12d24707a0dae9b4b3a0cf02,TL indicated that a trial should be done to mitigate GVHD following SCT with PD-1 inhibition by reducing the dose and/or waiting more time following the transplant to initiate PD-1 inhibition.,0, 12,-0.000351428,0,0,0,0,0,0,0
uuid-e92d6cb0b3bf4ddca1e928e514dff829,"""I have many patients on Opdivo for lung cancer and I'm just not seeing the toxicity""",0, 8,0.105495,0,0,0,0,0,0,0
uuid-7214268f54bb48e9a10879be788f33d0,"TL made mention of the primary EP in 026 as being ""not very smart on BMS' part"" mentioning IO shouldn't even be mentioned in the same sentence as PFS.",0, 8,0.0370938,0,0,0,0,0,0,0
uuid-0e75d50f9bc0470788d0212fc03db453,"Met with a regional oncology pharmacist manager AI, who provided the following unsolicited insights:
?	AI reactively mentioned that she?s observed instances of use of PD1 agents (Nivo, Pembro) as salvage therapy, in her institution, with unimpressive results.  
?	Due to the fact that her institution is not an IDN, comparative costs associated with IO therapy alternatives (eg. AE management costs associated with traditional Chemo) are not as important to them since they may generate revenue for interventions such as ER visits instead of being as sensitive to total spend for a patient.  
?	Due to this perspective, value measures such as the impact of seeing improved OS or positive impacts on quality of life are more important to her type of institution.  
?	She shared her institution?s P&T process as the following.  A physician (eg. Oncologist) requests an addition of a medication to formulary, which initiates pharmacy to create and present a drug monograph for P&T consideration.  With this info, the P&T committee then votes on this request for addition to formulary.  
?	The AI?s institution does have a formulary, but oncologists can order medicines not on formulary without a prior authorization process.  
?	If the medicine is on formulary, ease of access is faster since the medication is likely to be stocked by the infusion pharmacy.",0, 12,-0.0487421,0,0,0,0,0,0,0
uuid-1471c591ba42448b98869ff0772edb9d,"Met with a national access influencer and provided the following insights regarding nivolumab =/- ipilimumab in RCC:
1.  Bad experiences with Ipi is really building a firewall for his usage.  Talked about the ESMO data (016).  Seemed impressed by the G3/4 AE?s, but very skeptical.  Ipi is too unpredictable.  Confirmed with him that further investigation would be done with N3/I1.  In his eyes, Ipi/Nivo must show at least an improvement in OS by 1yr, and an increase in PFS of at least 6 months.  This is what he would deem clinically meaningful, especially with the financial toxicity implications. 
2.  4.	Confirmed that he is the PI for Cabo/Avelumab for RCC 1L.  This is his trial and his idea.  He is really interested in Cabo/Nivo as well.  In his eyes, Cabo/CPI may be a new gold standard in 1L RCC.  Also extremely interested in vaccines/CPI trials.  He mentioned an Argos trial (AG-003) with sunitinib that has shown a lot of promise.  No AE?s attributed to the vaccine.  Safety was astounding.",0, 12,0.0490935,0,0,0,0,0,0,0
uuid-000c7906c50a46d1bd94fcbcef4c5cd2,TL said that about 60% of patients who had problems with GVHD (grade 3-4 and acute) when re-challenged would react again.,0, 12,0.0323009,0,0,0,0,0,0,0
uuid-0bc9a1172a244ef0ad64d7a3ab5dc7f9,It is hard to determine which patients will have GVHD following SCT and PD-1 inhibition.,0, 12,0.0182445,0,0,0,0,0,0,0
uuid-c6da1ce466834c03bdcf9441519556d9,Lung RTL commented that atezo is starting to gain traction speaking to the fact that they demonstrated activity in the PDL1 non-expressors (making the comparison to 057 not really showing any benefit in this group). He feels it's important for BMS to somehow explain to physicians that the nature of the PDL1 assays is likely very responsible for the result shown in the OAK trial in that population of pts.,0, 12,0.0601212,0,0,0,0,0,0,0
uuid-e5a40a52210f48e186697020582fdd23,"Local TL commented that he prefers atezo in 2L lung cancer at this point because in his experience thus far its been far less toxic with just as good of benefit as nivo provides, in addition to more convenient dosing. While having several cases of rare toxicities with nivo, he has had no issues with atezo in clinical studies or commercially. He'd used nivo since approval since PDL1 testing wasn't required but now that its being done as a standard in NSCLC now anyway, it's completely become irrelevant as a benefit for using nivo.",0, 12,0.191506,0,0,0,0,0,0,0
uuid-dd07948ac7de4474b97054f3d7b63e26,"In conversations with 3 separate community TL/practices, no interest in testing for PDL1 for melanoma. Will utilize ipi/nivo in 'fit' patients and PD-1 monotherapy in others.  When queried what % of your 1L melanoma patients would be candidates for regimen based on PS, answers ranged from 25%-50% (in contrast at trial-experienced academic site, TL states 75%+).",0, 2,0.244335,0,0,0,0,0,0,0
uuid-d8a5b53b01b64e8a8ce3d1e6232ab301,"TL who treats mostly Lung but also other tumors told me that he has been ordering / looking at more blood biomarkers testing results.  The TL has found that they can be helpful in some cases of letting him know how the patient is responding.  Has used abnormal high LDH, CEA levels, and even HgB amounts to track progress.",0, 12,0.0994651,0,0,0,0,0,0,0
uuid-b551d1c0b5934836bd15670b0fce9878,Lead Lung TL at site stated he might use Pembro in patients with a PD-L1 test value of less than 50% but most likely would only do so if their PS value was 2 or greater.  The TL feels that patients might tolerate an I-O therapy better than a platinum doublet,0, 12,0.149124,0,0,0,0,0,0,0
uuid-ded24926cfe24d24a4ce66500f9db5c0,"At an academic Grand Rounds, TL shared from podium that he was confident that nivo would remain clear 2L SOC for RCC even with cabozatanib demonstrating a significant OS benefit due to durability and favorable tox.  Much discussion about durability of responses in IO vs. TKIs.  Group was split as to whether they would prefer axitinib or cabo in 3L, but most agreed mTORs would be pushed to 4L.",0, 2,0.143538,0,0.242640407997,0,0,0,0,0
uuid-4252ad8ce2764b43a92b003d87c9d6d4,"SCLC patient with diffuse rash.  Derm recommended visiting tanning bed for 5 minute sessions several times per week.  Rash resolved.  Suggested TL write this up as a case study for publication.  Rash returned weeks following, thought he was onto something.",0, 8,0.0702311,0,0,0,0,0,0,0
uuid-fd53f0297311416c903d9c62c95b0f04,"Based on the median time to response and higher number of 'late' responses in 025, coupled with the overall slower progression of RCC patients, TL is considering doing first scan at 12 weeks rather than 8-9 weeks as he think it may better reflect the benefit without showing as much pseudoprogression.",0, 2,0.18054,0,0,0,0,0,0,0
uuid-aeea58e3ede84584a940457183e26727,"Lung TL related a recent patient case of new NSCLC.  Patients PD-L1 testing was about 30% and also had a number of comorbidities / marginal performance status.  The TL elected to write for Opdivo and received approval.  Patient received one dose of drug and experienced a worsening of some comorbidities.  TL did not believe it was due to Opdivo but ordered some tests to rule out IRAE.  Since that patient was in for testing the TL also ordered a Chest CT.  To his surprise and delight, the patient had already achieved a PR.  Patient is out more than 6 months and two subsequent scans also showed increased tumor shrinkage",0, 12,0.129434,0,0,0,0,0,0,0
uuid-352b2bf5ca0a47678e93377f13c707b4,Community TL has not treated patients with OPDIVO.  His colleague had a patient who did not do so well.  He has concerns of safety with immunotherapy.,0, 6,0.1307,0,0,0,0,0,0,0
uuid-1e0ae170110d4e4e8871b95280579236,TL in a community practice did not test for PDL-1 in the past.  He does now for information purposes and continues to treat patients with OPDIVO.,0, 6,0.0740462,0,0,0,0,0,0,0
uuid-460700f2ead0434db217c8bd5e76bc64,Community thought leader reporting that our competitor MERCK is offering 100% guaranteed coverage for their product on all off label use.  Thought leader continues to use OPDIVO for his patients because no testing required.,0, 6,0.0903401,0,0,0,0,0,0,0
uuid-c767765b7fb94288ae5c26e27e95b358,"Lung TL told me that he had a recent visit with a Merck rep who told him that Pembro ""has an affinity that is 1000 times greater than Opdivo""  The TL didn't know what to make of that comment but has extensive experience with Opdivo with several long term responders so he noted"" clearly Opdivo works and I cant see how Pembro will work any better""",0, 12,0.182672,0,0,0,0,0,0,0
uuid-79438fb2fb474687864da4a552317431,TL stated that if patient discontinues regimen for any toxicity other than pneunomitis they are fully comfortable keeping them on nivo monotherapy and have had no toxicity issues doing so and looks forward to seeing future trials follow this pattern.,0, 2,0.320741,0,0,0,0,0,0,0
